tanggal,Trading_Old,Trading_Opt,Investing_Old,Investing_Opt,Hybrid_Old,Hybrid_Opt,IHSG
2023-09-07,1118124762.988679,1484718254.2187033,1380144219.1622314,1284499048.1032162,1205479259.0622728,1215721838.5123556,1055957152.1559592
2023-09-08,1115917882.6225367,1481842432.0770698,1383641115.6535187,1288812905.6138792,1203121919.3918397,1213382898.7254012,1051397914.9893318
2023-09-11,1105436428.3657026,1478873560.9746895,1364723507.6485171,1272115560.3590312,1191857776.213829,1210914469.63791,1057260617.4371659
2023-09-12,1103882950.080395,1476147069.4180734,1361492186.1644547,1268879338.8033948,1190181320.3757064,1206285311.8112307,1052793161.0701138
2023-09-13,1118962729.0220408,1474944400.079868,1381685886.7889266,1269991520.2780218,1189580420.8064709,1200137168.7635202,1053021945.8419147
2023-09-14,1117051169.8441837,1467340633.8445005,1389750075.9685273,1282108733.102547,1200153410.3079016,1205517752.881538,1056644173.6984994
2023-09-15,1119702802.6824856,1472170475.550632,1383553500.90104,1285105427.1138296,1197901366.0154333,1213490436.07461,1060205832.1582723
2023-09-18,1111433968.9796157,1458603142.281489,1381238969.5033178,1280035227.7748184,1185330762.4452808,1199545239.336282,1053114097.3232331
2023-09-19,1122843019.479446,1478810082.734828,1394437101.4333868,1297482933.8842359,1197408075.2287328,1210547670.838668,1059830776.37067
2023-09-20,1133700917.153406,1496856362.4793358,1400248163.4844382,1305105451.6673255,1205879962.309414,1216831266.6693459,1064592257.496297
2023-09-21,1136661140.6289368,1488921789.6159878,1385590695.831625,1291054827.5340555,1195212791.3589802,1203750977.0794454,1061522938.5276226
2023-09-22,1143570714.670765,1493137402.9233716,1390607129.501513,1294824900.0611312,1200554245.3532362,1209261346.9724126,1065376175.2464664
2023-09-25,1134798826.5165756,1482244624.851144,1391703679.201579,1294920521.863709,1196730805.767122,1205321600.5469174,1062572857.4965935
2023-09-26,1125772429.564266,1455254595.0293963,1362617476.0264935,1264547679.8308764,1167699301.3092012,1188708412.1750228,1051249123.3376778
2023-09-27,1125163900.7468433,1466725542.2746928,1373341050.0980408,1279572117.5272787,1179245781.2012894,1194534078.021129,1053379060.6331542
2023-09-29,1126509443.0162194,1471393235.8753724,1373931897.2198563,1281161889.985876,1176426883.3579206,1194435985.4969964,1053692434.9787155
2023-10-02,1129592671.4074175,1461128317.3481693,1368630518.2157753,1277228340.8672755,1169801195.5994694,1192229930.4093056,1056966963.3603339
2023-10-03,1093186327.7607846,1433025467.3371844,1335885024.1947627,1257123839.3458736,1142666831.2837493,1172838862.126052,1053843524.8571764
2023-10-04,1072876938.8100442,1414783136.1739244,1318462628.5231056,1248254135.8521757,1121445390.8077173,1162892435.2446382,1045597412.9379791
2023-10-05,1063623178.4524448,1405026979.5741863,1300340704.2313397,1233736258.8874588,1111754484.0470264,1153687897.2435627,1043813395.8451025
2023-10-06,1057653480.1371337,1390058154.355092,1311851678.528937,1241507614.6071632,1105556643.1376867,1145333387.549293,1045892253.1963887
2023-10-09,1082984520.4371061,1414721215.9034207,1342490738.0921125,1250457739.364727,1132036273.215158,1158998675.0604186,1046338183.3332593
2023-10-10,1077702607.138319,1406443091.8216276,1345815924.4153574,1257551583.9422858,1140367891.72612,1174904365.6293046,1051004399.2509264
2023-10-11,1077922395.1199293,1399009532.3454294,1341905246.590836,1256762790.52595,1137149688.2736006,1172562296.4385264,1052456656.1837871
2023-10-12,1067493962.5263405,1394940049.2366405,1327080095.760387,1251086235.1947737,1122955707.7195246,1164945197.7810273,1052972571.0337425
2023-10-13,1070026454.3310986,1397892677.2671757,1333179333.166023,1257162534.5621846,1122434146.9036548,1166417437.0367692,1051701577.4732257
2023-10-16,1074084244.544444,1398265901.3171206,1340120835.4692748,1253544640.9993167,1127584057.9587882,1167063419.9512699,1047072578.0025593
2023-10-17,1079547210.5489223,1395357696.340162,1336378274.7504797,1252922819.746577,1126156456.8532972,1165680295.9919572,1053650399.6690555
2023-10-18,1081066234.357212,1378293030.5458398,1341315419.9956439,1248417632.6087239,1131962853.4270942,1164046572.2392213,1051872535.8931133
2023-10-19,1070661773.7511576,1356362082.148695,1325234603.305536,1233213995.0354967,1121643240.8077257,1153747416.9489942,1039501477.5374278
2023-10-20,1065315960.4924687,1351220768.6724932,1322113249.8730779,1227518887.5848672,1119039447.1153526,1148604669.7019155,1039917678.998507
2023-10-23,1039304675.8966222,1337337436.4167552,1284938675.1450326,1193677052.0869646,1088375392.1996758,1117733641.122527,1023640747.1164668
2023-10-24,1051563027.9172094,1330035541.6744537,1297323764.6500473,1210224475.967945,1103700939.9273937,1130251531.5493417,1033479159.5310432
2023-10-25,1065563803.7380217,1341689103.3659472,1311890088.7212267,1220955431.243136,1122367369.7853944,1149270506.1298745,1037673645.8625246
2023-10-26,1052988169.0498611,1326338651.7769866,1299286183.8067732,1201109958.3554752,1109469697.4121952,1127074644.6424482,1019473765.3703185
2023-10-27,1046859724.2928706,1316234504.2438262,1293813022.2152314,1195509654.5606794,1100705557.6797678,1119441114.986961,1026195930.5075524
2023-10-30,1028156322.2626307,1281592205.1056561,1256340505.6158397,1174690092.4940932,1085326035.3138769,1102788668.5982773,1022718861.62154
2023-10-31,1034484470.4664066,1291542975.1513777,1250660489.0743496,1184868226.6505313,1083036118.1952307,1113238583.5896087,1025196572.5283313
2023-11-01,1015460340.4766874,1274612290.5699034,1208210805.05364,1170572376.1183639,1049563090.0961635,1095751823.8535898,1008526569.7259773
2023-11-02,1022137380.2050745,1282916291.9407055,1206124031.2947228,1157732351.3673708,1068429666.3132372,1091998953.2778668,1025071356.2355342
2023-11-03,1032228750.8164759,1286543706.1633396,1222856299.2988143,1169171813.526028,1072646002.5054033,1095925293.4352226,1030759541.7187475
2023-11-06,1043229141.7462467,1288291136.4972324,1228678758.2818499,1185338898.913322,1081146353.4051468,1108011772.07304,1044422203.5398625
2023-11-07,1035422305.6104066,1291536721.1684935,1205696592.4895873,1165318581.5308187,1071057621.4324082,1094650365.6843352,1039101141.2549505
2023-11-08,1019576889.9489391,1276324430.5929577,1175814294.266403,1145454995.2371192,1058881918.7622246,1078760379.3489356,1033075857.7946217
2023-11-09,1020585021.5642858,1273454352.8208895,1175692686.7757545,1148095969.090888,1059991347.1393895,1079797377.0058737,1038257395.4714553
2023-11-10,1018582962.218684,1268026691.5160172,1182956167.7447047,1151242353.5123415,1061670411.1937164,1082756018.3621504,1033858885.9086077
2023-11-13,1018422888.2915268,1262982245.473908,1181187087.1845334,1144930560.0958376,1057412849.3951643,1072553821.6134934,1038269405.5599297
2023-11-14,1013010360.4982729,1257195515.628403,1186283706.9262316,1144616222.094298,1059456287.4232903,1073874262.2450156,1041874359.647289
2023-11-15,1029919786.7466979,1276900517.680269,1194966068.6825924,1158036444.8550868,1074254198.387303,1086435339.8910909,1056472918.7332175
2023-11-16,1034618723.392775,1280705965.696541,1199598639.6677895,1164183243.4212055,1076118046.8938103,1090393571.4675379,1056442967.6483803
2023-11-17,1024121831.2562499,1265770136.0088768,1189629540.3034158,1153191650.6540055,1064874350.6029184,1077079070.9159489,1059427993.5886886
2023-11-20,1029230791.5228368,1271972439.806913,1201606724.850865,1158059396.3259006,1069278344.4293447,1081808686.5147731,1062042560.1950084
2023-11-21,1029879320.3895205,1272842241.6684651,1204826093.3698745,1164491517.1143558,1070488927.5409305,1081935707.9768004,1057017227.8046894
2023-11-22,1023659047.3086464,1268382556.2313046,1192106767.0227609,1151511981.3247912,1062956958.7905624,1071590699.9998726,1048691271.0380424
2023-11-23,1029146211.4765143,1273835498.5820713,1194157344.372264,1149247270.762181,1070860504.8252089,1074115571.1109238,1063478284.7221297
2023-11-24,1034138722.4069262,1277171718.6366916,1197267205.1130815,1152276464.6387503,1071267265.2636539,1075143984.991591,1064280958.9684966
2023-11-27,1030896946.3650758,1274224266.3132515,1191250448.899038,1153593982.7601547,1075022079.53681,1080340465.7943938,1064854107.0795766
2023-11-28,1033893094.5981894,1285920886.056167,1188595873.1561334,1164745080.252089,1068335347.9320687,1088097369.078779,1069054895.0006895
2023-11-29,1027702210.6908207,1275810071.3388474,1185999896.3306699,1166228695.5453055,1064154280.936703,1086253960.6524158,1068297814.6087159
2023-11-30,1030997194.2985451,1281469007.0941803,1175263625.408236,1167999143.8754313,1078950526.3145876,1106979565.8310266,1075077731.9615145
2023-12-01,1039426238.7546719,1287077962.5174913,1188584251.154092,1178548519.4482088,1073314127.3453531,1100078340.486825,1071914259.8301092
2023-12-04,1052008035.7412069,1300198051.0122595,1196669121.8385255,1186813249.03849,1044725928.0302713,1091550654.0022836,1077030112.7020772
2023-12-05,1018564209.316345,1286470992.7771852,1181079112.172126,1178795105.5433526,1028941628.0354383,1081550317.1340613,1078131630.5696785
2023-12-06,1015327180.3415365,1286005455.229921,1179459241.9324658,1173388450.904007,1025630770.8391786,1075635039.143518,1076087987.9839807
2023-12-07,1004743826.1109092,1284060809.0179868,1174821855.5689137,1169424458.8910437,1015088853.4283006,1074836321.7726872,1083258678.0302863
2023-12-08,1024109806.5941844,1284324813.2026937,1182982890.6536827,1178314539.2130034,1034448444.911727,1082200833.621594,1087050678.1251807
2023-12-11,1013430522.201874,1264647467.1400068,1170750111.3478217,1175512440.2036393,1023616157.9341663,1079032252.4412537,1076299054.1684647
2023-12-12,1014267391.4022373,1276036086.5923214,1163917279.0041273,1170493610.230806,1026796201.9626484,1073590177.6034999,1081844230.635215
2023-12-13,992255291.0685608,1261411966.519125,1135887441.9096813,1147277436.3366988,998973588.3829272,1049587311.3914742,1074257783.9459221
2023-12-14,1005815714.9154303,1285821579.0087867,1152538852.217754,1170913511.8541512,1022977625.9618776,1068438527.947392,1089543438.7107394
2023-12-15,1009635697.8087689,1289984528.0434694,1152311496.9696348,1173261041.3485982,1021797994.0025953,1069617169.5092103,1091816607.4317243
2023-12-18,1013009672.5964733,1282575583.4284813,1153640028.7371128,1176185765.6071355,1020314267.6146002,1076108859.831757,1080966307.9950123
2023-12-19,1024152892.4026966,1291898574.343094,1173297818.029518,1187499802.9242082,1039738254.2220287,1089164414.3623857,1091339614.1647873
2023-12-20,1023307821.1524953,1289053544.2424417,1172389162.3364298,1182847363.1372771,1043552191.7230785,1083956404.4467182,1096171005.8671508
2023-12-21,1024920898.9764453,1287727333.0357885,1173951940.4057198,1184903591.2647216,1046022123.3496498,1090633518.9040444,1094645428.085518
2023-12-22,1026099370.5676622,1292376790.271458,1175263210.747822,1184900185.7656288,1047197796.4725577,1092410543.6416993,1098881504.9085677
2023-12-27,1033352420.5275533,1291090373.6238458,1183435818.3370693,1188912864.632137,1060084072.8066026,1099695381.366785,1100156427.6955607
2023-12-28,1044248698.2199341,1306598961.7930605,1195964652.2186818,1199320739.556589,1067522578.5056422,1109149850.2551363,1108958413.9566126
2023-12-29,1043586231.314527,1303086743.962412,1195388485.1593332,1197056893.5277774,1065985770.4959415,1103273812.7319124,1104237781.9590678
2024-01-02,1072599345.9828331,1314687735.3198657,1228214585.3508174,1224269711.1974435,1095328438.3534083,1134543413.5587254,1111949444.941158
2024-01-03,1058815264.0121204,1302970365.0701406,1212402847.6536753,1212432459.6222897,1060524694.1137042,1104842356.6391454,1105193399.492611
2024-01-04,1079493420.5928729,1334239248.2404404,1236051026.4220073,1234566277.3126616,1084076179.3562868,1125787543.4119458,1117441984.6003978
2024-01-05,1078503145.3019273,1323264810.413427,1234744877.5256896,1225244179.9653172,1080344471.195309,1119741334.6259608,1116053633.2000363
2024-01-08,1067338174.5014861,1314662649.559143,1222025125.105598,1217807613.9797602,1072103950.8187699,1113891910.6591585,1105874267.7182167
2024-01-09,1067668500.7468199,1319369532.393019,1220757583.1662807,1221832013.3030937,1076173054.4572225,1115912145.23776,1093215782.7389824
2024-01-10,1073034577.1232387,1329705496.6968315,1226772269.1719623,1229210315.8429475,1074166840.5544736,1115786754.4541452,1097329460.4504821
2024-01-11,1070280207.7965095,1326061992.8485355,1223894223.4650805,1225730716.416445,1076097929.4668102,1115838346.3133144,1096216080.7671037
2024-01-12,1083839701.096977,1339719625.8361387,1238381052.385674,1240377841.5320697,1085258683.3759396,1127265282.3984003,1099431003.5244422
2024-01-15,1103157537.7717576,1344675946.2037692,1256945295.9112136,1255165763.8661852,1087629012.1347964,1138726525.72307,1096829040.0973856
2024-01-16,1090437916.7750022,1344040185.6897535,1254694444.1619318,1251405076.9310882,1084800595.8691313,1134584571.319644,1099681361.9736876
2024-01-17,1079978384.4978864,1336337420.7855775,1236285092.1348405,1237066169.7589686,1074619978.207476,1122350764.72774,1093281319.2711508
2024-01-18,1076512996.1298318,1331487812.1240633,1228935438.7042637,1227294339.177836,1069225805.5520927,1116528731.926406,1101226956.5694444
2024-01-19,1076373867.714848,1336179387.2436287,1224755785.9122915,1220395183.119937,1067971813.9632964,1113043958.2078934,1097345399.7654326
2024-01-22,1052783020.8024651,1321604843.6557374,1194530701.3260946,1198924793.5768142,1059787320.1121356,1097516801.3338542,1100461943.5881698
2024-01-23,1052421653.342385,1314697067.5963795,1177421579.9526782,1181046337.4158928,1043932880.7026825,1078684657.449943,1101722261.514487
2024-01-24,1042077156.5548452,1307471548.6303208,1171887750.1642776,1174608953.3771245,1042892467.4701381,1078092402.3162374,1097409379.4342804
2024-01-25,1043099555.8945324,1309996696.3213334,1186894389.9284873,1188106034.2205603,1034420402.5089098,1079798467.6636653,1089851030.4211094
2024-01-26,1043346323.7336965,1303396314.4364731,1187320724.6581683,1189590190.400871,1035205281.9164144,1083037946.37601,1083632918.318054
2024-01-29,1049537406.2762839,1320120571.1237266,1186869782.0371995,1190954019.0063639,1043091421.2707298,1088766437.2623587,1086682739.4270446
2024-01-30,1059864827.2580273,1324726895.5163097,1186851969.8893957,1193499818.5690038,1052644514.0669725,1092069540.040511,1092003060.3484707
2024-01-31,1062038393.9926145,1322294745.300219,1202497409.7263134,1196158498.403544,1060437051.8931708,1098182624.560287,1094390621.455356
2024-02-01,1064521896.5392246,1308058810.8882751,1196968866.0987816,1196533169.5262275,1062295397.184862,1096697423.937506,1093442417.5566735
2024-02-02,1070436969.1534086,1308049114.6959743,1200284735.8234224,1200142006.0817246,1073207742.0028636,1092943612.5446312,1099073740.4605055
2024-02-05,1060003880.6400719,1295992308.7296484,1193388375.202495,1203110208.7205846,1065331315.5078154,1092660785.9062989,1092974691.3333127
2024-02-06,1073234071.5805149,1313228215.8153496,1206161833.0921896,1209325544.8519006,1076260019.1049209,1097997359.6006644,1100382988.3769033
2024-02-07,1079845242.45211,1317626666.8537755,1215367492.1773987,1212961904.9404051,1084807432.8929198,1104572618.1515832,1098522091.8905215
2024-02-12,1070791722.711314,1309093391.7461877,1223317202.183318,1232296439.1954675,1076906503.819045,1124856736.8267589,1108014139.2844064
2024-02-13,1073916517.7489293,1326800683.2254217,1215821655.9624321,1225460330.377803,1060034929.0664285,1114311852.9825268,1094663962.1726696
2024-02-15,1088600347.2594817,1350941682.7433784,1221754120.8557868,1243503748.7196717,1076640475.605316,1134451603.881928,1108866188.3389456
2024-02-16,1088776720.8349671,1357123557.5340903,1229690667.9772952,1252846915.352477,1075469320.940527,1140467451.9306545,1113764895.845844
2024-02-19,1074011053.7046113,1342406904.996128,1215992563.2770512,1233815275.9059458,1064650750.6611048,1140100748.9177473,1107867349.3141646
2024-02-20,1084571455.1445258,1334858543.9971926,1211306747.4756362,1242533899.0131133,1073874391.126769,1145763901.7215495,1116354552.6390316
2024-02-21,1080814338.7675123,1339875629.1036518,1214304929.9955664,1243635056.079576,1067809852.250654,1143514842.6948617,1115810984.9310458
2024-02-22,1087995602.7019875,1340623190.230801,1219342723.4874496,1233710459.2256331,1068840606.3152903,1135708778.6035695,1114386084.3108213
2024-02-23,1076046499.5167332,1322148969.2766695,1203767719.6698961,1225053581.3005536,1054098941.6919688,1128928468.2815928,1107623366.5908995
2024-02-26,1067684653.4378396,1312717377.1657164,1191132526.3286843,1221595676.9984734,1045039070.9621482,1126084072.9264212,1105911928.983309
2024-02-27,1073544653.3167326,1325283435.184835,1202282811.8470347,1230487438.7443717,1051839612.811733,1121296370.4133594,1106138712.0736976
2024-02-28,1078015190.316484,1330457431.467165,1207343870.8448467,1233241835.5539734,1064582887.7600558,1129252869.3081226,1112715940.6494048
2024-02-29,1067198490.9036351,1324159801.1522422,1195236915.983687,1228929524.6428242,1059006814.7877299,1115903164.5415819,1110814195.0349405
2024-03-01,1079734771.1225016,1318784229.2518675,1209238070.9639046,1229871190.9092865,1056937209.721789,1115414956.949545,1110175955.2097838
2024-03-04,1097499452.6065216,1313964910.539513,1208674557.0740228,1225437345.7717848,1049063189.9441906,1113168102.2322176,1104837841.5646923
2024-03-05,1081079620.9128172,1330547198.3884387,1210999460.7043705,1221491423.6219382,1050414591.0334116,1111339824.2493136,1100390846.8298557
2024-03-06,1093768728.0543828,1345711080.964795,1223906918.5938218,1226099132.2654736,1062726757.4791166,1116351060.07702,1112892755.8408322
2024-03-07,1091290848.768948,1347714482.583436,1225713829.69091,1212675992.0137753,1060246549.7265606,1104079281.0405505,1119598092.0269322
2024-03-08,1109832049.0517364,1363340008.942988,1240104890.3157501,1223314060.3986275,1078110058.8425703,1113574879.5794377,1120804142.1460695
2024-03-13,1132654102.1660302,1353753488.4496112,1234358647.839001,1225863153.486422,1099841557.666706,1113003627.6481955,1126771080.3000448
2024-03-14,1134083427.79037,1378853416.0518696,1254842362.337875,1242948919.595079,1101529738.842182,1130820248.1206677,1128609439.33645
2024-03-15,1120419250.6579754,1362495560.6598308,1244112301.698957,1232039565.2403157,1088292398.5597095,1117053965.569303,1112627570.1218655
2024-03-18,1111580705.2482755,1356020374.1453927,1237268845.2495327,1226750514.1013348,1079767951.7529173,1113179167.0742404,1108739934.137268
2024-03-19,1125660971.6229477,1379611620.4208882,1254656420.3865175,1240151866.8015687,1088402595.1375046,1123411489.405034,1113947271.263417
2024-03-20,1131366285.6940584,1385029053.135522,1260694085.5600474,1254916207.2316785,1099608718.9932907,1139627561.9657083,1113094258.4363458
2024-03-21,1138502822.671992,1400835277.718631,1268814628.8364034,1251656865.6449947,1106371203.7166197,1139606754.5327065,1114191253.9866822
2024-03-22,1139100014.1712377,1396933004.7289705,1269368700.868032,1256904431.6484108,1102429892.616989,1143359077.5286963,1115982684.7144194
2024-03-25,1146013516.8187122,1413292670.177217,1277100228.6646607,1267376933.2389753,1114269590.6091661,1154629774.0688643,1120174428.0010023
2024-03-26,1133072414.0968525,1395560022.099942,1271562162.3197107,1253306051.7777202,1111129734.2309897,1142698479.2197778,1118337922.3733122
2024-03-27,1139689884.325384,1393872045.2491817,1273341500.241971,1257377328.3919377,1114449361.3059747,1145515865.1240764,1109900316.2656631
2024-03-28,1152690112.647543,1405632087.89714,1266739081.7804248,1261546930.3174472,1099973409.6125183,1142822301.5023365,1106669528.329723
2024-04-01,1126296856.906276,1374403032.6730943,1237014055.9589207,1230688542.0882266,1071524271.1275568,1119891691.2286332,1093953365.2712724
2024-04-02,1125179465.4727583,1397429238.085187,1264271168.7159927,1234463978.7333918,1078309094.7473319,1122684341.5939386,1098800251.4704945
2024-04-03,1103988132.890623,1379527049.2510886,1258262436.0161304,1226123772.6487985,1058006093.5962148,1115860852.0236585,1088150861.5385072
2024-04-04,1110400828.44007,1388773223.8466866,1252451668.6489809,1225792718.6771667,1064143302.1197037,1116904488.985527,1101444398.4799085
2024-04-05,1110734519.3557606,1393279975.1064227,1257288792.3366106,1228855893.751627,1064471051.0549166,1121083425.3054445,1106376319.0709827
2024-04-16,1072310987.3504506,1375342122.9436417,1255503660.7336614,1233852448.230534,1027647741.9608622,1132295919.7948747,1087841564.6921194
2024-04-17,1072916123.0683389,1371121233.4118958,1247033598.8310866,1229376441.773826,1028229472.4778932,1126901603.4258957,1082684417.8739772
2024-04-18,1080834154.6515048,1366291054.782251,1253823205.294588,1239239489.2305074,1035812809.5599004,1122908430.1946688,1088146265.0848937
2024-04-19,1065808725.9024945,1357567726.2939482,1238832005.4227982,1222739405.1212363,1021402516.113499,1112158271.181161,1076076126.1682036
2024-04-22,1071819191.954824,1360706152.256535,1242990921.077749,1224913062.2055595,1027164492.2474402,1120108352.0016732,1074026849.2200115
2024-04-23,1057575140.4882503,1356639487.8983963,1232063970.3642159,1222455851.115188,1033542639.2128255,1115205459.4212158,1079643567.2631679
2024-04-24,1043189519.7144701,1334747758.5768905,1219978186.389633,1217313758.3330972,1043092942.7511386,1109763075.1993604,1089318286.6200202
2024-04-25,1035732263.8196306,1301228850.8458762,1215641242.8453567,1203659271.4947891,1043091066.656603,1090117219.1195927,1086397166.212211
2024-04-26,1029620211.62871,1279139954.452972,1197924383.986814,1185025193.9656703,1020074987.9230999,1074754434.6676493,1068296035.3363492
2024-04-29,1054133526.7441251,1309136274.289284,1231016293.3801823,1219009682.009296,1042417382.5809878,1099100986.7840981,1086471599.1062124
2024-04-30,1069961003.0760428,1316259190.747223,1243231057.0499012,1227311410.9459372,1050466712.7007997,1107824348.9366493,1098377081.1926463
2024-05-02,1029783861.6008778,1264274950.12882,1207968479.3832176,1173357404.3819294,1012187784.2210122,1051514111.9187372,1080647447.559654
2024-05-03,1029205503.1287757,1253223585.37794,1186101553.4477139,1185509396.3875277,1048848214.4424791,1113559796.9888308,1083274024.254448
2024-05-06,1030331468.2921287,1274016700.5330362,1183999836.6014185,1194959389.5079217,1035284568.6771016,1099345436.304432,1083451061.854921
2024-05-07,1010179584.6226131,1236611820.3586383,1170494826.035269,1183222026.4682074,1031324022.0097594,1093855041.4229844,1081586829.232852
2024-05-08,1017331358.7389083,1246138067.4341345,1175438528.464017,1194768003.389665,1036899431.538313,1101911704.297008,1076300536.8954368
2024-05-13,1016933480.5677502,1240554909.4011037,1176630344.4724617,1197908089.758563,1033096786.5810368,1101446673.8341675,1077889649.5278256
2024-05-14,1009907439.0278132,1226377998.3103895,1182172931.704347,1190255017.421797,1031264539.9598286,1096098308.3664517,1075536561.8230426
2024-05-15,1023667769.2000384,1245150589.9621117,1186844416.5719023,1186063336.8406181,1023706370.9236861,1090016192.784572,1090122666.0024052
2024-05-16,1022828935.3670752,1250489304.3926094,1204059728.3155127,1199328574.0690706,1040017935.2220691,1106939964.6424093,1100274823.4442859
2024-05-17,1037661332.3408568,1262576750.4705827,1216231433.5256076,1212481101.5683389,1046807953.5537391,1113263607.0508237,1110985301.7275252
2024-05-20,1038883899.2306466,1257879078.0933747,1201723635.2170577,1209843554.9235852,1060352756.3306493,1125625437.2120028,1103310706.9197385
2024-05-21,1050409740.0775785,1271601857.4579256,1178459972.7685144,1193984368.9561417,1047998116.0463012,1118777868.81139,1091064938.9931989
2024-05-22,1050382140.0885129,1268582753.1096277,1183284606.7173834,1202726076.9798439,1052935995.1241508,1125796053.585616,1096583203.9654052
2024-05-27,1027991202.4309121,1237319248.2669828,1155932936.069182,1175536354.0317879,1034754610.7412473,1101182057.0457902,1089604749.4710371
2024-05-28,1029004889.522294,1240984429.2552006,1157651774.2611399,1178176808.9257336,1043125332.8702112,1109031738.7429683,1101327040.6400638
2024-05-29,1016764999.7271017,1225747426.2966826,1137703606.782636,1165899591.9220295,1034259243.1041886,1096061063.231573,1084109837.4486423
2024-05-30,1015995947.8673269,1225338066.6173675,1130795633.904684,1166663206.8750248,1026979456.0867884,1092905762.8568716,1068002529.5322145
2024-05-31,1020303324.6584376,1214022036.298907,1123832548.8481405,1166825787.6571128,1016325573.7314432,1087893616.0014515,1058375479.8475164
2024-06-03,1057282473.2957588,1271195658.996106,1170718133.8932602,1218046358.3318863,1043063645.862004,1118055175.564156,1068313605.6509691
2024-06-04,1062754310.3145918,1247682525.0792346,1176630894.4747741,1219592428.3709977,1055679812.2740805,1123560683.099972,1077897359.7080808
2024-06-05,1053010330.2016344,1211486106.2615602,1162810566.2269418,1205265805.2255569,1046009639.3512399,1116679975.4517355,1054873352.875675
2024-06-06,1061501834.3878951,1225008104.7050495,1173622703.6401265,1216460803.152908,1054438725.6856027,1126982113.2083156,1059007269.8103445
2024-06-07,1055005068.2082386,1226923212.437092,1177907968.6963289,1220910498.2335436,1047992715.182528,1120082329.862565,1047324345.0424284
2024-06-10,1042303746.9849505,1207102974.3868072,1161290577.3262887,1203689326.2653806,1035370440.381315,1106093849.9059339,1050907206.4979028
2024-06-11,1007534500.9875902,1171333298.0181134,1132123453.3154502,1173460513.7799196,1011442652.0314451,1078832663.5852222,1040908066.4795467
2024-06-12,1007898511.8782415,1173708363.9287255,1123204523.3577957,1164218062.6002862,1010636953.7228465,1080458491.9374213,1040058760.469906
2024-06-13,1002483318.4527006,1175995741.159208,1137607052.3814924,1179146640.4718282,1023412853.9210664,1083091036.2880511,1037244841.2221823
2024-06-14,974987180.3626591,1145573061.04007,1108523468.2219388,1149007726.027637,995489395.1186206,1046212457.6468196,1022557911.6087143
2024-06-19,974857595.1541777,1143762495.7422614,1108635199.1999562,1149124325.066049,991900220.6538152,1049085412.4799857,1021356457.9431909
2024-06-20,997917282.2285606,1166118703.2581086,1126943349.254485,1168097129.6160407,1009464992.5502944,1068643388.0082967,1035385946.4172127
2024-06-21,1013710079.6807634,1190130055.5077734,1138448134.2647648,1180011999.2015061,1021748658.3614249,1088013460.800952,1044595608.459254
2024-06-24,1009722738.4092932,1194497553.6361132,1132528488.240479,1173874729.1356077,1018793115.8405209,1087892188.3691156,1045990483.8582929
2024-06-25,1004049473.9372586,1188851733.9727836,1122229819.4400725,1163202470.2552638,1011144868.1771345,1084216594.664256,1045009511.6935264
2024-06-26,1010270187.468116,1193778073.5095708,1121408696.1942656,1162357007.7242403,1012475413.4219947,1085382060.011422,1048492214.9420329
2024-06-27,1014040862.9692254,1198386953.8920052,1134826470.3169918,1176253580.7480855,1023628282.5949805,1099065292.450078,1057952680.2514113
2024-06-28,1030784569.8600525,1217124914.0332792,1150231346.9924183,1192218140.1929393,1038879831.7090597,1121374675.600779,1072471691.0352845
2024-07-01,1046008273.7988263,1230159458.4743779,1171043166.874283,1213791520.5930395,1055598659.6161083,1128178092.172705,1084018279.0581126
2024-07-02,1042596973.2860382,1224003132.2281363,1165272331.4440713,1191519794.603507,1048725640.1275902,1123012329.6425345,1081819172.549386
2024-07-03,1043142834.5692645,1222195186.0987606,1177731426.4258225,1207294995.2236545,1049269246.668118,1122874883.5989876,1092692231.8451204
2024-07-04,1045543764.7300975,1224387111.826991,1186551776.5033016,1214904287.974602,1051688576.8523362,1121373766.5730705,1096356569.147714
2024-07-05,1050047061.3693613,1226860866.588098,1196148323.0896878,1229476542.8579195,1056215806.5336709,1128717468.4655192,1101288489.7387881
2024-07-08,1057417197.645155,1243946939.3888102,1193292577.8030043,1229080334.1925042,1063623947.4028659,1138238726.2776926,1100924850.9488711
2024-07-09,1058562364.4127791,1238080962.2149234,1198893784.761868,1233317753.8074512,1069855754.7766945,1144306928.5551944,1103782881.324016
2024-07-10,1059395050.1349742,1238440674.947828,1195525077.2603745,1235978789.0766976,1069269908.3221416,1147499748.4240146,1106400635.7933257
2024-07-11,1058117910.6527694,1234155783.6608396,1197802030.1678355,1235819207.3245041,1068260642.8167098,1150752722.6530113,1108429895.927394
2024-07-12,1061352656.9531956,1239764841.757366,1206052991.9714146,1244545000.5860984,1077306195.4430883,1162411151.7983873,1112555583.727368
2024-07-15,1053130907.8638524,1236892914.837878,1201301944.9053173,1231884698.1379485,1078224372.4462981,1158125218.049608,1105158777.8178115
2024-07-16,1046254304.0908395,1221002789.539802,1195904718.8115997,1218390038.7522147,1069921800.1976801,1145834901.747067,1096873373.6338525
2024-07-17,1058159209.8940715,1240261582.163627,1205704325.1791642,1239548623.5407348,1084644923.225745,1168622248.6371214,1096861956.636167
2024-07-18,1076690648.0964146,1246805603.0657191,1230543731.6023407,1257298801.6336956,1099396625.1387446,1180671254.2539198,1111567272.0640895
