tanggal,Trading,Investing,IHSG
2016-02-19,1030603673.0730865,1001192377.3116632,1025631143.7336228
2016-02-22,1023026030.4374299,1002918145.4340146,1028046010.7239592
2016-02-23,1023496050.8232065,994063846.2985435,1016132446.5736291
2016-02-24,1014828007.0917691,994588048.5382116,1016933315.4461472
2016-02-25,1012484360.0044589,995920905.553897,1017064554.740885
2016-02-26,1042085968.0163558,1010907088.9332002,1033401341.5552064
2016-02-29,1055214462.1516072,1021987149.9386911,1041655984.0195911
2016-03-01,1064091696.8738227,1015465983.974178,1043627345.3510251
2016-03-02,1080428929.8903732,1050027566.2141802,1055899871.8940293
2016-03-03,1085651309.265978,1048382558.5566046,1057612272.8299166
2016-03-04,1089545860.041815,1058303779.379236,1059106545.7422187
2016-03-07,1082988539.7407799,1071739630.8406007,1054891109.7439007
2016-03-08,1077712358.3803449,1080062423.062166,1050408077.7831198
2016-03-10,1074227930.8285723,1071735801.873127,1046513117.2681336
2016-03-11,1070595972.0230987,1071735801.873127,1051005531.0793914
2016-03-14,1074954285.891682,1071735801.873127,1064924678.9930081
2016-03-15,1087705600.0557823,1064859083.226603,1058865922.5998768
2016-03-16,1082960521.3802552,1079077914.6778824,1061411815.6610764
2016-03-17,1086757316.1059713,1093553896.7646003,1066705738.0164756
2016-03-18,1079250834.3357897,1077474807.463286,1066710109.1059022
2016-03-21,1088404127.2667735,1087253041.5977702,1066591130.1839466
2016-03-22,1081064327.7743866,1074681685.2469306,1060247186.8587085
2016-03-23,1067155337.5603249,1060420372.5166161,1059825536.6469395
2016-03-24,1054642028.2555189,1047303189.1557975,1053911239.428763
2016-03-28,1049233516.9840916,1041769511.3922966,1042238938.0923985
2016-03-29,1038986381.0517555,1027082470.8004093,1043913811.6263787
2016-03-30,1057461092.9358381,1037705841.700975,1051633475.3897123
2016-03-31,1054109759.0798042,1037870482.7381904,1057903110.1946969
2016-04-01,1061714833.6599766,1049965089.712776,1057426021.775565
2016-04-04,1073880882.3866286,1040917690.7356325,1058952171.6571008
2016-04-05,1070954890.1722205,1039693355.4880443,1060676193.2941469
2016-04-06,1072526160.6873182,1039434312.2588851,1062894041.4244709
2016-04-07,1069958472.7323194,1041873550.7358594,1062687747.3259189
2016-04-08,1060453763.0813029,1023353923.2502323,1058194160.7833517
2016-04-11,1060453763.0813029,1019767033.4238982,1045153175.3967491
2016-04-12,1046832363.2604151,1013007551.3302659,1054454000.8012323
2016-04-13,1046832363.2604151,1013007551.3302659,1059569881.2214471
2016-04-14,1046832363.2604151,1013007551.3302659,1051238584.7741896
2016-04-15,1046832363.2604151,1013007551.3302659,1053142887.197102
2016-04-18,1046832363.2604151,1013007551.3302659,1062305543.5309272
2016-04-19,1045781289.8016181,1013007551.3302659,1065885252.547506
2016-04-20,1090911374.1341631,1012333207.1066091,1064720623.745138
2016-04-21,1106043662.8477845,1045304725.4789639,1070505067.6237608
2016-04-22,1105684030.1719112,1046534694.675751,1073047975.550718
2016-04-25,1113035928.5186143,1044943542.267218,1065215303.1339139
2016-04-26,1091073556.0380144,1022994952.6558836,1051074082.5550342
2016-04-27,1086131435.620745,1013340160.388003,1057965798.0137918
2016-04-28,1077095992.671255,1020785556.9145075,1058562291.8026282
2016-04-29,1069941344.1921954,1023097962.1483779,1056421097.6551769
2016-05-02,1064278032.5360084,1003606980.5646578,1049813503.0091537
2016-05-03,1052701923.3812832,1002341248.4107506,1050674927.462022
2016-05-04,1055991918.2776504,995803109.5508845,1052930516.2181276
2016-05-09,1044796493.1384704,984736567.9801636,1036931049.5732214
2016-05-10,1026217060.3681219,979181617.944262,1039944009.5314528
2016-05-11,1041366601.7239423,996635490.7123592,1047989266.1511056
2016-05-12,1048102057.416733,999170562.0190806,1048722436.4434788
2016-05-13,1026544695.5317904,977555869.8896275,1039638246.4954594
2016-05-16,1027575015.9298095,979169388.0102501,1033054852.7591888
2016-05-17,1039361446.8283417,980172708.8787578,1032529575.7444263
2016-05-18,1038216410.4839934,980562989.6231773,1033665099.4879286
2016-05-19,1013092707.9373555,968098212.4614944,1027084584.2739635
2016-05-20,1009840155.3699379,961366428.5200393,1028757325.5691988
2016-05-23,1014845699.9782841,972150284.9020872,1035696803.1758384
2016-05-24,1006382249.0491071,966316535.0702777,1028518728.0536643
2016-05-25,1022985186.6622914,983503329.6464055,1042097250.8278116
2016-05-26,1041764882.3767576,991851754.0674247,1044627152.0984259
2016-05-27,1039145585.056329,993289683.3171048,1051213424.3570019
2016-05-30,1037532281.1828527,996124697.8820349,1055864370.1189296
2016-05-31,1024622723.642449,984959097.881501,1047313559.6929028
2016-06-01,1011945935.5780035,977441235.089437,1056657989.3797157
2016-06-02,1050306893.3388656,1013661480.470169,1055251351.4798217
2016-06-03,1081414473.176787,1038580905.5324165,1059770098.4395766
2016-06-06,1107700619.7648933,1060903406.1006079,1068962606.115828
2016-06-07,1147333546.4712114,1100038234.686327,1077251364.4001284
2016-06-08,1124694256.5714076,1076603726.5794332,1073337107.1245024
2016-06-09,1166786800.9142423,1095607839.5580447,1064763801.5797187
2016-06-10,1139576532.1769211,1077428285.4066572,1058489369.2375586
2016-06-13,1120360960.137251,1063014826.0463089,1049574905.4936192
2016-06-14,1108431421.515698,1060435853.1117972,1052711002.2393583
2016-06-15,1126650750.1841123,1074567565.9315147,1051233787.2370139
2016-06-16,1133872145.549574,1069282853.286669,1051139222.4486855
2016-06-17,1120268815.4339576,1062545666.7942744,1055670123.1692854
2016-06-20,1153284679.456418,1088475564.5442207,1061868114.7524472
2016-06-21,1145403560.8872106,1094090944.6580286,1065182999.7169313
2016-06-22,1144845951.9907746,1095898785.4853785,1069143206.737506
2016-06-23,1138845724.4258873,1090443516.863521,1064221253.4311239
2016-06-24,1127676600.035563,1077857915.1031268,1055544747.5310956
2016-06-27,1126757578.4716086,1078087206.852068,1055868421.3725446
2016-06-28,1119928784.3757217,1084309989.138905,1065937812.2325634
2016-06-29,1139685738.267572,1095735648.0344436,1087320008.9765863
2016-06-30,1135984195.2105672,1095744390.5149763,1095298419.9115922
2016-07-01,1147590703.2284033,1106150225.3613312,1085458991.000192
2016-07-11,1180552297.73727,1126022308.5702271,1106732870.015983
2016-07-12,1207974286.878268,1139694632.5137491,1113395156.5858083
2016-07-13,1273543442.1928203,1165784913.4929943,1120905754.340222
2016-07-14,1259192423.4180064,1154539440.4439676,1109903082.5816376
2016-07-15,1258306662.4188004,1151403046.7275681,1115719190.2056196
2016-07-18,1291961389.4665408,1152357672.5181963,1119501461.9029472
2016-07-19,1309274552.1858664,1161729413.049515,1129398141.4246433
2016-07-20,1321233060.546204,1174173558.975909,1144680003.1200128
2016-07-21,1294000418.723116,1173512473.3309839,1139036073.7746673
2016-07-22,1293494211.0402212,1171697808.022402,1134730124.2416358
2016-07-25,1299228409.5343003,1185792061.3294744,1139872017.9745362
2016-07-26,1306295668.1481442,1190330556.556332,1140656468.6087198
2016-07-27,1316901782.1475742,1204050137.5099452,1151565748.310285
2016-07-28,1314119542.752636,1207817404.1612287,1156991762.8559198
2016-07-29,1318414185.9664752,1177232554.676841,1138822316.8405087
2016-08-01,1364261712.0230362,1210409444.3527927,1170607706.420037
2016-08-02,1363543620.0525784,1213124106.16434,1173172363.1821904
2016-08-03,1358484882.9980645,1208653909.367326,1168490286.7345896
2016-08-04,1362904657.4504397,1212564833.1061285,1173290169.3728364
2016-08-05,1398497373.0750022,1244200962.4798913,1183417237.2908998
2016-08-08,1409927214.0144937,1254348600.9799283,1191873909.376347
2016-08-09,1394147564.390004,1267649353.079963,1187794083.7621934
2016-08-10,1381717225.2831671,1248707969.5471997,1184225782.222899
2016-08-11,1367972546.4318962,1221725227.708087,1183164353.7757757
2016-08-12,1365694904.2904873,1226147993.9255462,1174017902.4564104
2016-08-15,1345205167.6435342,1215182453.5342355,1161652623.5280106
2016-08-16,1354832637.3361351,1232252266.3034902,1172849862.0720508
2016-08-18,1393409488.6038032,1247456553.626185,1192413472.3906994
2016-08-19,1375218668.1678202,1223579544.8710954,1182497922.5561123
2016-08-22,1381351398.1547952,1222989191.832972,1184930060.6802812
2016-08-23,1374117263.40277,1210721789.849092,1182739185.3700778
2016-08-24,1366378866.063921,1207287677.270987,1179868445.7361195
2016-08-25,1396023060.6107464,1225812748.3140583,1190812267.7053494
2016-08-26,1383491258.238791,1221237682.133715,1187474887.6221085
2016-08-29,1362788889.8196473,1198744032.6461024,1172613610.0191355
2016-08-30,1384329693.788957,1217398073.243483,1170769223.5049498
2016-08-31,1400476365.026292,1227250538.9662926,1175958133.1021714
2016-09-01,1401948155.3767035,1227991050.0481293,1164706309.2462661
2016-09-02,1389697223.5356116,1211476577.180572,1168835922.6351092
2016-09-05,1371780647.0606272,1203010395.9873757,1169598517.8221595
2016-09-06,1396998527.717177,1223195963.8107953,1172904447.383916
2016-09-07,1392174238.8069763,1226194945.0754128,1174925809.7139137
2016-09-08,1380228569.29287,1219134169.2324376,1172682161.4947784
2016-09-09,1346303106.140706,1192167770.6952085,1153215354.8151405
2016-09-13,1333856912.0619917,1165275027.9228075,1138729031.3954272
2016-09-14,1294273933.4990094,1130639549.5790727,1123548664.2643065
2016-09-15,1343263687.277464,1165122264.8144517,1149700679.0802755
2016-09-16,1337509004.0177176,1165493848.4716122,1150126487.1575968
2016-09-19,1350984425.0159762,1168414020.7412477,1161932053.4155066
2016-09-20,1352277751.2303019,1172516029.1139202,1157707981.8502724
2016-09-21,1363379156.3289547,1167085287.4935257,1166462740.9122322
2016-09-22,1378002938.480652,1178833143.4078093,1174687425.4222536
2016-09-23,1374345306.2274194,1184725375.3099992,1176575202.9948943
2016-09-26,1351774867.8110585,1166161590.9558852,1168547324.1210108
2016-09-27,1395356464.3532963,1183781940.0800948,1183277042.5934343
2016-09-28,1380238494.5911021,1201465445.0489976,1184528773.348524
2016-09-29,1393948086.4876034,1218138617.0166194,1185974004.7696977
2016-09-30,1366593256.3698888,1179599991.0787613,1171312411.3251681
2016-10-03,1398842661.1970325,1219348601.5771043,1192951649.4498675
2016-10-04,1398918852.1877983,1220663248.6198077,1194785907.830016
2016-10-05,1381612781.806211,1214121527.0808306,1183504978.9152453
2016-10-06,1392949291.3363152,1235169894.4519575,1181037019.180165
2016-10-07,1390553830.1977413,1236624924.7431502,1174007667.7104356
2016-10-10,1388007241.0380461,1230999904.5417771,1170444376.9321914
2016-10-11,1403864477.4183652,1248486448.2731435,1175066217.6352537
2016-10-12,1395439236.6274202,1240411192.621867,1171270192.9980226
2016-10-13,1386740881.8159552,1235987004.36575,1165984159.925979
2016-10-14,1402235459.244592,1250637272.926208,1178971626.1200888
2016-10-17,1410177123.3524325,1263154866.1331131,1181246405.024897
2016-10-18,1413393198.7257397,1259670510.2683592,1185557152.0951042
2016-10-19,1412534342.3414474,1277225472.16638,1181024758.807383
2016-10-20,1407254232.6959915,1269978664.871717,1179813327.3645685
2016-10-21,1411684943.1347628,1271969609.532518,1181025824.9267554
2016-10-24,1413012536.6307364,1276027665.1376927,1183592400.703779
2016-10-25,1431075043.2383947,1280224433.601974,1178531958.490927
2016-10-26,1438581376.0510201,1293522087.603128,1178952969.0310726
2016-10-27,1453788625.5834265,1298847380.594386,1182718715.8781285
2016-10-28,1485970028.813045,1296412190.568832,1181284891.9342391
2016-10-31,1477131961.0066452,1301447162.1871634,1183964582.9766703
2016-11-01,1468599874.0079768,1313786549.8001132,1182537688.8087015
2016-11-02,1456499836.2089674,1316935565.5806663,1180233804.845028
2016-11-03,1458288872.5813603,1288959121.6775928,1163650104.7840676
2016-11-04,1466887428.7263856,1294270489.9295325,1170889908.2179012
2016-11-07,1460750763.0563083,1301914825.637582,1176031375.5030527
2016-11-08,1462147531.114237,1314203909.090901,1194475347.256847
2016-11-09,1432662627.046213,1289669608.410153,1182169557.789425
2016-11-10,1443315888.4096816,1302058941.5159159,1190026644.3398561
2016-11-11,1397501130.876589,1236473508.1078155,1142355116.6047037
2016-11-14,1346495287.9775805,1189443585.9856782,1116976784.6172574
2016-11-15,1329922550.289727,1166790679.682127,1108846238.4478157
2016-11-16,1356970943.2412987,1200659568.9628348,1132200862.642645
2016-11-17,1356180697.3895714,1200644770.011739,1133849403.0281277
2016-11-18,1354323042.3708668,1196556990.6381016,1128848023.8285046
2016-11-21,1349285532.0266583,1196100215.0054467,1124090359.5174034
2016-11-22,1379387551.3849533,1211560416.0387263,1136394976.2535157
2016-11-23,1401942926.8244042,1219862790.7073395,1137993728.8643093
2016-11-24,1375592630.567193,1183976384.279441,1115204787.608455
2016-11-25,1365616298.766071,1174311466.7640796,1118366577.831068
2016-11-28,1368174469.8841352,1176062071.422554,1116721982.0872629
2016-11-29,1361072219.1886847,1178486780.4845014,1121546278.8591368
2016-11-30,1332266283.9183817,1174886882.984506,1124219466.5733964
2016-12-01,1359164668.5440574,1209069525.1742647,1135102626.350339
2016-12-02,1379993520.0087986,1217495431.442747,1145408589.0990849
2016-12-05,1394678565.8164904,1228467943.4296331,1150288963.749945
2016-12-06,1377515715.8631768,1220825319.3478324,1151305721.795366
2016-12-07,1371541439.4754279,1215370664.5543337,1149647053.2758458
2016-12-08,1353732892.3548133,1201635629.008787,1158023873.0203032
2016-12-09,1359622468.364584,1205522286.6245275,1158982847.3957427
2016-12-13,1346145038.5541797,1189235419.398516,1155815406.740456
2016-12-14,1348041227.478295,1179625102.6144063,1149090005.903787
2016-12-15,1346701486.0583763,1177668225.6440682,1147243913.5986054
2016-12-16,1336843989.3932602,1178201058.954666,1142285392.3977513
2016-12-19,1327876688.9570334,1159243921.3538647,1133608566.6619112
2016-12-20,1324174514.0855114,1157342736.8215585,1127181679.2495034
2016-12-21,1313684135.6685534,1145875394.6088202,1116027725.151981
2016-12-22,1305110898.9007633,1134807952.4697726,1101066552.163818
2016-12-23,1314064887.4528282,1143791600.4048464,1097755185.3932626
2016-12-27,1312768504.4187431,1147127586.9796472,1114185364.264603
2016-12-28,1343624221.2140284,1184535516.3841739,1137436681.4922504
2016-12-29,1356424072.9167814,1199015680.692948,1157768857.2664344
2016-12-30,1383547176.6242874,1216128879.624584,1156490473.5270355
2017-01-03,1382188234.535575,1214871356.2334914,1151962131.4929292
2017-01-04,1353169182.9105642,1209574231.5789669,1157466932.2601814
2017-01-05,1356093066.365457,1197813754.8072577,1162777166.2419777
2017-01-06,1361072283.1248128,1210576071.675778,1167475447.7040384
2017-01-09,1356978091.2971892,1199276271.7189274,1160781497.388854
2017-01-10,1351400712.0871494,1199867014.1597664,1159375392.5486462
2017-01-11,1365241466.8771694,1203725312.0642986,1157478659.5732775
2017-01-12,1350613752.128066,1198370114.0675223,1155625637.4921756
2017-01-13,1361656205.2933507,1197263462.5281494,1151309666.437044
2017-01-16,1376074319.7349458,1190380366.6841881,1150660826.1870246
2017-01-17,1345915009.6624846,1190697250.5028708,1149989810.6540601
2017-01-18,1350271073.5128381,1198434265.813005,1156069782.8227015
2017-01-19,1353200725.1638978,1201155204.327945,1156978969.4234517
2017-01-20,1351805394.1665,1187177338.7283819,1147232825.9571328
2017-01-23,1336393159.3408518,1184740675.5378191,1146502854.0228767
2017-01-24,1353772383.5882971,1178763334.9190426,1155481071.7052834
2017-01-25,1334298137.5206614,1173523166.3300154,1155851015.127493
2017-01-26,1335150016.1585674,1166892970.6939812,1161058581.8137307
2017-01-27,1339010997.8870103,1168455334.7902317,1160012079.0378206
2017-01-30,1346714495.6880932,1172340066.2234964,1157789859.81807
2017-01-31,1332310812.6325402,1173161020.3477404,1155921059.170257
2017-02-01,1362456213.1985488,1192156542.5919273,1163139007.1569574
2017-02-02,1365814655.8861682,1200845059.9818707,1168936351.0799856
2017-02-03,1360479335.3133016,1192392451.7337713,1170476573.7372365
2017-02-06,1368970780.6955492,1209809025.748854,1178168305.1730144
2017-02-07,1372227513.6065283,1206039509.6059566,1174997985.9954224
2017-02-08,1363926703.9686458,1194270183.8234153,1170546617.7800007
2017-02-09,1366908549.0531535,1194835653.1512604,1172946026.039438
2017-02-10,1352558324.9132671,1194589149.0078404,1172856898.4599085
2017-02-13,1360979224.3688636,1197644354.6815288,1181129238.5058744
2017-02-14,1463949147.0952163,1185514358.853672,1174822182.91092
2017-02-16,1501363088.9767246,1195598739.4282238,1174238802.3903637
2017-02-17,1531579840.2609456,1178284960.8052769,1168329196.0974257
2017-02-20,1511909929.2505279,1177292796.6524565,1170153646.1793482
2017-02-21,1516114554.9577398,1183742734.7316902,1166158470.44336
2017-02-22,1503868380.34303,1189854669.5929286,1170021553.9891126
2017-02-23,1522987277.160562,1206284026.6529217,1173092510.8412004
2017-02-24,1551895975.3544047,1207397736.1553998,1175965382.7139034
2017-02-27,1545659154.8351457,1195368841.0258865,1175303429.195604
2017-02-28,1522954841.4213338,1189784018.0130405,1176137027.9328537
2017-03-01,1504275231.0633242,1182676948.9291813,1170976370.4989998
2017-03-02,1548019567.2994828,1196996463.8384786,1180844904.4692657
2017-03-03,1576567592.387919,1209828158.3155105,1177124574.3074722
2017-03-06,1593681875.230555,1224574549.8489037,1181186169.2803586
2017-03-07,1575685042.5981789,1220040941.7606788,1179613749.8180623
2017-03-08,1530519459.0046668,1182601382.3011293,1177681195.2317822
2017-03-09,1550584601.080308,1198479714.0122905,1179563748.8194985
2017-03-10,1551645844.1137104,1190366084.8155038,1177007087.952638
2017-03-13,1544547437.890668,1191843665.0113945,1181089045.8055365
2017-03-14,1555902430.4241073,1196063649.9312487,1185939036.054284
2017-03-15,1602392069.8587637,1192636087.4700694,1186112813.511979
2017-03-16,1640591156.3811405,1239104923.3884218,1204859669.7794614
2017-03-17,1648143973.0881686,1261801354.5144837,1209704862.4910333
2017-03-20,1623225157.70353,1227846449.5054388,1208298757.6508255
2017-03-21,1659540400.9125278,1259365642.864774,1210285790.9370332
2017-03-22,1662919524.9477952,1261822582.11742,1208320719.7098963
2017-03-23,1696244493.319025,1286190611.8686328,1214798034.5686169
2017-03-24,1714304029.776226,1283400441.005836,1215534936.2787933
2017-03-27,1708928796.6508172,1286535663.3087232,1209872989.5160549
2017-03-29,1729356385.6405728,1313916121.628417,1221075558.656957
2017-03-30,1715141089.6020508,1314994116.4806361,1221172149.0720928
2017-03-31,1701312835.0515115,1296453786.1455212,1215747200.6458304
2017-04-03,1724104586.6201546,1313289628.1205313,1224193318.1494913
2017-04-04,1780532894.3814712,1324121334.4955816,1234026137.120783
2017-04-05,1780532894.3814712,1324121334.4955816,1239518890.7391276
2017-04-06,1770044509.5130208,1324251981.6304724,1240230418.8082418
2017-04-07,1755923731.0412781,1324265659.7259521,1234389150.7670722
2017-04-10,1754737058.5694885,1316149785.587895,1232383247.1679738
2017-04-11,1737611065.1743774,1312830990.8110766,1228809934.867629
2017-04-12,1737300296.4008036,1313770749.740294,1232351796.6464891
2017-04-13,1719212712.5672073,1310963378.9966173,1226323424.65547
2017-04-17,1694495734.6034007,1284436939.0760179,1217795429.1840117
2017-04-18,1702537729.6821566,1302616505.7086236,1224133935.3004508
2017-04-20,1699301437.5877416,1301748709.5250301,1221686125.2215085
2017-04-21,1694544660.8539307,1323382107.4796762,1236788559.0265095
2017-04-25,1692742446.6339946,1315104129.809716,1240352063.0286283
2017-04-26,1732850417.1241019,1341858088.9721417,1250337656.9059796
2017-04-27,1715745075.2042847,1328852089.3070362,1246079576.132767
2017-04-28,1693724963.2280893,1305253204.7803998,1241335025.0899458
2017-05-02,1680898606.9294868,1314263944.5401397,1239263022.0897608
2017-05-03,1655709723.4356427,1320772845.8312275,1233053409.8054404
2017-05-04,1650151082.487421,1338761869.7963133,1237873228.87595
2017-05-05,1650575046.238824,1333537714.5235035,1240915613.7288587
2017-05-08,1680921590.7960033,1345682577.027468,1246261669.3215663
2017-05-09,1658278435.7568102,1342656495.3804765,1243902347.1505299
2017-05-10,1657187360.2423542,1340830700.804862,1234284777.6805182
2017-05-12,1666269171.1093268,1349642628.9570172,1239133701.8098934
2017-05-15,1680996402.2430377,1364230811.2441428,1242114998.0227656
2017-05-16,1662310989.7532976,1340737397.7200062,1232972811.1808898
2017-05-17,1645276707.9998143,1327934808.994559,1226093569.3187888
2017-05-18,1660266459.7091427,1336145440.1107023,1232634851.3398511
2017-05-19,1721285141.7795,1379378527.9548428,1264607131.6453543
2017-05-22,1686469430.876687,1367577003.598691,1255340955.120473
2017-05-23,1683209476.4147573,1365868637.8879323,1251229145.9251482
2017-05-24,1674282658.166326,1348820021.2894852,1245294699.0508344
2017-05-26,1678764885.7431555,1359153751.5859628,1248216505.8027287
2017-05-29,1677199768.5529547,1353033537.4517512,1247237488.383089
2017-05-30,1645802245.6513875,1338216182.9242046,1243102117.9496353
2017-05-31,1680135526.031611,1341526616.6827257,1252875873.9076982
2017-06-02,1691689340.6462994,1366445148.5274067,1253812779.6121297
2017-06-05,1700479121.1755033,1370967655.7855012,1255076770.7400017
2017-06-06,1660269482.5347188,1356733473.0840771,1246254952.7695205
2017-06-07,1689751150.6462433,1365823538.298611,1248327915.2771406
2017-06-08,1680817476.7870305,1360978302.8041806,1245183076.3525481
2017-06-09,1660941264.7148643,1348807043.1115875,1239200760.718415
2017-06-12,1641782283.582139,1351083600.8264332,1242675243.7529416
2017-06-13,1683873459.0791855,1363129806.8615117,1246214333.6214335
2017-06-14,1717434545.938265,1387059164.1071453,1264828351.4151194
2017-06-15,1700982542.958549,1379032771.6215644,1261200880.2506588
2017-06-16,1681358282.8461654,1369008808.440927,1249705874.565918
2017-06-19,1680693141.8140123,1374672513.2936609,1253695613.093107
2017-06-20,1701067031.46874,1396848456.1775355,1264611502.734781
2017-06-21,1718073048.0983033,1411116469.9371626,1270429849.209445
2017-06-22,1721421896.065434,1409792610.7211642,1272865718.751417
2017-07-03,1785622700.2783,1435506455.2583425,1290448479.2762175
2017-07-04,1761156681.8765383,1417093890.452687,1280650842.2442136
2017-07-05,1753994336.387442,1409547185.9537313,1271849600.377619
2017-07-06,1762285613.1695497,1424115796.4682043,1277203545.2536821
2017-07-07,1750571383.3602438,1407060740.4528174,1269609150.5166008
2017-07-10,1751749380.391139,1398956628.7540317,1260157789.05674
2017-07-11,1758391526.4630263,1409056583.0609841,1260555238.3587565
2017-07-12,1770651926.441066,1422393864.6966114,1270556504.1908815
2017-07-13,1794109313.888072,1425528004.3395872,1272939067.7642353
2017-07-14,1813364985.1818745,1427417508.7536445,1273321378.1711643
2017-07-17,1830576040.4301653,1429000755.3812242,1275392315.051977
2017-07-18,1812283247.1499972,1421196410.5157044,1271259609.916954
2017-07-19,1814472279.3706157,1420997685.424055,1267839925.4181666
2017-07-20,1806410438.509684,1428213018.2398505,1271883183.1378484
2017-07-21,1784065823.3163137,1419516688.1524282,1258829830.7665265
2017-07-24,1799989612.6958623,1427646753.6768606,1266725724.0621116
2017-07-25,1812009752.0347905,1440808289.1180685,1269334518.1662805
2017-07-26,1811465411.047842,1438997536.473939,1266424225.5036075
2017-07-27,1810282722.9199224,1442164869.8220296,1270690195.5601757
2017-07-28,1823442244.521542,1450988309.7700033,1273153677.5938919
2017-07-31,1841750975.8268332,1470659875.8683832,1275317899.919786
2017-08-01,1838196728.660656,1468902572.590694,1267515718.5170314
2017-08-02,1834428922.0618906,1472462196.7178507,1271673797.2931166
2017-08-03,1813317611.2920856,1452837030.818132,1262138212.4028392
2017-08-04,1805267082.1660347,1460052865.1999388,1261462612.5565736
2017-08-07,1805178444.7340312,1457525353.3481548,1255307585.584118
2017-08-08,1827694617.3039002,1459464939.9538732,1268685571.304324
2017-08-09,1815535483.6608074,1458359894.8107462,1271620917.7722473
2017-08-10,1816569466.9658487,1465651213.7883224,1272044273.7750123
2017-08-11,1802113901.8012967,1456772214.0491538,1258985804.030703
2017-08-14,1815724185.362882,1463988658.902207,1266704081.8388526
2017-08-15,1815558073.3030024,1467373676.162676,1274030134.3299103
2017-08-16,1828604143.651877,1480147490.0291815,1286455542.390911
2017-08-18,1821009736.0370173,1479546523.678465,1286868557.035764
2017-08-21,1820280167.797558,1468995531.743353,1279698904.2566319
2017-08-22,1824982973.8224938,1480843224.316925,1283911355.1207073
2017-08-23,1854388143.741551,1486472537.964865,1291275361.461421
2017-08-24,1848831166.8926167,1483272151.2329268,1286928899.3922398
2017-08-25,1846389450.5498087,1484635116.002511,1291567691.3933227
2017-08-28,1832424152.0820305,1474067291.7241666,1288942798.886631
2017-08-29,1823951364.6284974,1473272224.8682306,1285639534.6233056
2017-08-30,1831663681.904265,1463798616.3731372,1282210255.050167
2017-08-31,1807236428.625235,1460853011.7022824,1280365975.1479185
2017-09-04,1785679140.4995515,1437047146.2392411,1269379508.4037943
2017-09-05,1806797603.924478,1447334634.6384037,1272924888.3765829
2017-09-06,1820257705.4830835,1462675081.2857308,1271649596.383364
2017-09-07,1815523134.6931157,1460275000.04722,1273434066.988823
2017-09-08,1826035046.5164661,1469925597.163873,1278850699.683981
2017-09-11,1826052714.624446,1480849069.8640645,1282073791.7705047
2017-09-12,1822926134.0925522,1468722290.170578,1282182109.4987366
2017-09-13,1797333215.807024,1451355805.6498606,1276364829.143445
2017-09-14,1798945688.2790656,1441606624.4826415,1277733406.5817459
2017-09-15,1803207063.6417632,1427005734.9176676,1282185414.468791
2017-09-18,1814762649.716203,1427426535.803938,1284853271.5861888
2017-09-19,1812167748.487292,1467561858.871098,1288502918.0335946
2017-09-20,1809614252.2097986,1484368146.6914413,1289648569.9111345
2017-09-22,1835913661.771074,1497775333.4120138,1290769701.04311
2017-09-25,1823773518.9974475,1480370349.6263735,1287036897.28466
2017-09-26,1794195276.5785646,1466554606.3818636,1280344759.3724084
2017-09-27,1762257973.6313152,1448649618.1214387,1280140597.5126011
2017-09-28,1757946821.5986593,1454788516.3386188,1275341461.157915
2017-09-29,1768915341.6814342,1446594546.0227983,1288399824.2902873
2017-10-02,1782932121.280109,1465776141.32593,1291276640.804668
2017-10-03,1774866009.8084655,1455475505.0314903,1296827604.5407434
2017-10-04,1770650320.7812104,1453290380.285332,1299452497.047435
2017-10-05,1771998884.7933316,1441979932.2249992,1288629466.4030938
2017-10-06,1774890162.271261,1448237325.019067,1289387583.8887804
2017-10-09,1768367608.2064826,1453943411.531167,1291473872.8885548
2017-10-10,1768534077.772272,1460555210.8142297,1289471487.483385
2017-10-11,1779553422.8615983,1467633210.635232,1284455076.0006118
2017-10-12,1788623368.1838536,1480878015.82368,1293934796.2357774
2017-10-13,1788776154.0733712,1478689115.2687955,1293480629.3831513
2017-10-16,1782301070.8009372,1477070370.2286572,1299065175.879456
2017-10-17,1768726850.0559196,1469698452.0113318,1298547468.3122373
2017-10-18,1765510455.7644145,1474254271.2220943,1294589180.3065329
2017-10-19,1768034633.0374866,1474567506.9621785,1290512446.438559
2017-10-20,1754775978.5999527,1456290641.0821161,1294665088.005845
2017-10-23,1765381678.087199,1461877115.8186505,1299136072.8177183
2017-10-24,1761094188.647727,1448331982.896494,1299583736.3421729
2017-10-25,1784178161.6746156,1492583819.608071,1315600793.956723
2017-10-26,1761043952.6272364,1470823275.107042,1309140750.2318347
2017-10-27,1768171051.0582242,1464205059.1796217,1304650255.4354472
2017-10-30,1761740900.3952894,1475502586.298704,1304387457.0101602
2017-10-31,1789761057.6217227,1487559899.6847177,1311310409.766528
2017-11-01,1828378512.3033772,1509362741.7746897,1318376329.1307294
2017-11-02,1809411456.0892339,1508570326.811017,1316839411.4435327
2017-11-03,1804948835.528995,1508236115.7779462,1318680919.4354131
2017-11-06,1805894281.4963503,1510089008.8016133,1321144294.857192
2017-11-07,1808100274.6986213,1507975215.14356,1323246895.4833636
2017-11-08,1781521100.4926183,1480876691.498446,1320830002.8662198
2017-11-09,1784592825.7374306,1481198836.7302082,1319318245.596211
2017-11-10,1763607037.6155622,1464836751.242279,1314813464.8002338
2017-11-13,1757426469.8717513,1463359487.9352274,1314732226.50406
