tanggal,Inv_No_Buffer,Inv_Buffer_8,Inv_Buffer_10,Hyb_No_Buffer,Hyb_Buffer_8,IHSG
2024-06-20,1168097129.6160407,1276600076.9433167,1199071712.8064265,1068643388.0082967,1004564666.706712,1035385946.4172127
2024-06-21,1180011999.2015061,1289632688.7585163,1211312849.6452453,1088013460.800952,1027061453.9489552,1044595608.459254
2024-06-24,1173874729.1356077,1282926912.6310546,1205014317.585841,1087892188.3691156,1028651860.9503487,1045990483.8582929
2024-06-25,1163202470.2552638,1271260596.146254,1194056500.4935412,1084216594.664256,1029884003.6918634,1045009511.6935264
2024-06-26,1162357007.7242403,1270330421.2132132,1193182815.4115715,1085382060.011422,1028521505.5532031,1048492214.9420329
2024-06-27,1176253580.7480855,1285530060.3778129,1207459375.2774048,1099065292.450078,1037634591.7139127,1057952680.2514113
2024-06-28,1192218140.1929393,1302980687.3270144,1223850219.6745336,1121374675.600779,1051636172.9030848,1072471691.0352845
2024-07-01,1213791520.5930395,1326556277.3033967,1245994056.0360477,1128178092.172705,1060691281.5615244,1084018279.0581126
2024-07-02,1191519794.603507,1320019090.719288,1239853874.962106,1123012329.6425345,1055571870.2521311,1081819172.549386
2024-07-03,1207294995.2236545,1334132738.4584472,1253110395.9946349,1122874883.5989876,1065405081.6242182,1092692231.8451204
2024-07-04,1214904287.974602,1344124420.3722353,1262495279.6114125,1121373766.5730705,1067869412.3168197,1096356569.147714
2024-07-05,1229476542.8579195,1354995376.7615447,1272706039.0607963,1128717468.4655192,1074685155.6806786,1101288489.7387881
2024-07-08,1229080334.1925042,1351760391.9416096,1269667515.9874268,1138238726.2776926,1082963081.8247507,1100924850.9488711
2024-07-09,1233317753.8074512,1358105432.434691,1275627219.9776583,1144306928.5551944,1082947493.2596524,1103782881.324016
2024-07-10,1235978789.0766976,1354289364.6427135,1272042903.3020144,1147499748.4240146,1085269003.6897066,1106400635.7933257
2024-07-11,1235819207.3245041,1356868694.147929,1274465589.2346294,1150752722.6530113,1087838554.458256,1108429895.927394
2024-07-12,1244545000.5860984,1366215373.7257078,1283244641.7302098,1162411151.7983873,1097211229.6149125,1112555583.727368
2024-07-15,1231884698.1379485,1360833393.3394916,1278189510.8735714,1158125218.049608,1091396376.5096405,1105158777.8178115
2024-07-16,1218390038.7522147,1354719422.1309144,1272446843.250284,1145834901.747067,1082424704.8321254,1096873373.6338525
2024-07-17,1239548623.5407348,1365820404.397121,1282873659.0255272,1168622248.6371214,1098060166.7969635,1096861956.636167
2024-07-18,1257298801.6336956,1393958453.9961917,1309302875.1443636,1180671254.2539198,1114587207.736984,1111567272.0640895
2024-07-19,1254205076.405488,1398323098.3506951,1313402453.1382556,1178362835.3530855,1114233257.0170643,1107532253.0184615
2024-07-22,1264945408.9007158,1418182643.6549683,1332055921.3902338,1181785452.2162752,1121535073.8672528,1111704720.8544066
2024-07-23,1251823850.4538362,1399598361.8862598,1314600269.4784343,1173559311.2762604,1113186868.2688015,1110471981.649771
2024-07-24,1241846184.2535563,1397203441.127182,1312350793.0850315,1171692544.867747,1109646792.1471162,1102713686.9044073
2024-07-25,1242562419.0205874,1394741857.4674275,1310038702.2519765,1168444994.7615092,1106270931.4515595,1099300227.0054996
2024-07-26,1252669201.9507048,1405505170.030402,1320148355.1218362,1178546102.1350694,1116458595.702426,1106571445.940516
2024-07-29,1243730608.8742716,1401237242.4520464,1316139620.260851,1176508550.8381813,1112212160.136858,1106682279.7816834
2024-07-30,1224837708.2023277,1393602411.5011208,1308968455.2331688,1156097668.048334,1094603051.2522738,1099541170.138472
2024-07-31,1240176796.16537,1415767595.6951115,1329787540.1279674,1170283595.6573343,1115008024.909772,1101651387.1652188
2024-08-01,1256255583.8664658,1433644256.561273,1346578545.1992059,1177078744.4086885,1117438485.8748198,1112313380.2764695
2024-08-02,1262699717.262159,1441207404.4707232,1353682380.5212317,1179656907.0468974,1121992866.6431174,1109601398.5080802
2024-08-05,1213613816.6626582,1385178994.06844,1301056594.8536665,1140449165.355344,1083886785.2351496,1071875857.2015308
2024-08-06,1221549045.6515095,1394241998.980525,1309569200.344042,1152713951.6211457,1091122707.0888145,1082437543.8331163
2024-08-07,1234457677.344973,1408964725.81817,1323397810.8906736,1162743776.4491243,1098477614.3088098,1095026785.4627519
2024-08-08,1239693182.5035918,1414933649.404936,1329004239.684349,1173205786.3392923,1105969245.9481745,1092444171.6226816
2024-08-09,1247495986.8849268,1423841254.7679408,1337370883.093987,1177535361.808376,1113083329.621747,1101838729.7181485
2024-08-12,1260679465.6300523,1438891001.0656252,1351506653.0957875,1184919472.0158265,1122266677.8357244,1108007467.0130317
2024-08-13,1266233740.5153298,1445232879.1268964,1357463386.7097878,1194217900.8040066,1126582838.3291879,1116967511.9693136
2024-08-14,1286788643.6983685,1468697849.867274,1379503321.6644385,1220249607.8050232,1148838059.201766,1129023046.0253282
2024-08-15,1279368566.5921369,1460228706.9227538,1371548512.6990192,1216268392.010232,1142983450.8303413,1124993735.4785428
2024-08-16,1293453511.7482543,1476303371.0507753,1386646956.9169705,1226556055.4720602,1155717165.418341,1128423431.2377954
2024-08-19,1300141552.5158477,1483931767.379929,1393812078.0996506,1226856126.917057,1156400111.0801516,1133698232.4411767
2024-08-20,1315289064.5323493,1501222320.1649346,1410052569.636072,1243812904.9883192,1171002889.6646776,1143894278.6014328
2024-08-21,1312118127.7345927,1497601241.5058684,1406651400.335905,1253520982.3333938,1170123871.4790468,1147023203.1943872
2024-08-22,1303023874.4394584,1487212944.1910636,1396893987.908627,1242004938.8861587,1169699332.7908669,1137014944.4051523
2024-08-23,1327589275.882905,1515256129.0099218,1423234100.417923,1257330487.8643665,1193519233.0292125,1145460112.4203591
2024-08-26,1335181010.5890324,1523924401.8504283,1431375946.0518994,1273889996.5345538,1205809029.0658314,1154858006.6515133
2024-08-27,1331754585.9973333,1520004928.9812355,1427694504.125152,1265745513.6924782,1201755330.7618692,1153595687.0437837
2024-08-28,1335825175.098364,1524644597.991859,1432052404.432664,1266374372.5920315,1199502407.108776,1162856503.1663635
2024-08-29,1326319755.126344,1513795777.490017,1421862436.5507164,1262206379.6724536,1194334180.7417755,1158108588.9925315
2024-08-30,1323851140.915008,1510975359.958603,1419213303.9511025,1263170747.6509275,1193103079.736852,1164656904.3922822
2024-09-02,1348514092.6338294,1539120636.283515,1445649307.9139931,1275057765.1504362,1208042136.3146434,1168270013.4779882
2024-09-03,1330674717.633856,1518758812.420129,1426524064.6536279,1255919386.07718,1189965998.7720501,1156425842.1518521
2024-09-04,1328579759.509704,1516367744.8091984,1424278207.405385,1253147137.6975167,1183300634.2200408,1164985328.4166107
2024-09-05,1339453584.814787,1528778531.9738812,1435935283.1747117,1262231385.9000266,1187840439.7272422,1166222293.393117
2024-09-06,1341577725.5354319,1531202917.3200788,1438212434.76064,1263676702.4845011,1192221366.3995955,1172417497.3644528
2024-09-09,1349440296.0689292,1540176818.6261492,1446641347.9377997,1269672357.836401,1193594131.9815264,1169516393.7707675
2024-09-10,1342260112.1323647,1531981761.8041255,1438943979.7498965,1262864140.668613,1187668627.4911227,1178421207.1473372
2024-09-11,1339765374.4624195,1529134413.8735454,1436269552.243569,1259607574.8124065,1184569038.6865547,1178355448.2061229
2024-09-12,1333401291.1699336,1521870797.7376394,1429447058.026883,1258965455.511114,1186054779.5911334,1184003377.6520426
2024-09-13,1332835799.7026994,1521225376.9377222,1428840833.8552897,1254149736.3583817,1186981836.1672273,1186125530.6309152
2024-09-17,1344527236.0895147,1534569332.5917583,1441374406.468982,1273348719.8752546,1203562362.7462642,1189108703.1625085
2024-09-18,1358025665.8238883,1549975695.6138647,1455845135.738236,1274799447.3206,1211043064.5561783,1188707254.8348022
2024-09-19,1369221506.9182765,1562754013.4257886,1467847421.8915281,1285987048.845823,1218619051.076559,1200285202.5330908
