tanggal,Trading_Old,Trading_Optimal,Investing_Old,Investing_Optimal,Hybrid_Old,Hybrid_Optimal,IHSG
2022-12-29,1106655575.6716952,1422473351.9441195,1153916185.7205343,1241381164.5230324,1075913343.7787714,1069230435.89427,1041574033.2990824
2022-12-30,1090095049.878974,1411401964.8741448,1141110903.5708835,1237428680.0572171,1055652384.597734,1052172934.4014904,1040138012.2265667
2023-01-02,1091538430.3055983,1420996811.4898715,1140467754.478745,1253471589.505275,1063723719.9669168,1067825253.9848547,1040193392.078976
2023-01-03,1099496874.2038984,1421093210.5464244,1145316445.3938382,1259213105.8841705,1062626966.2481517,1078555550.4955347,1045928654.1435548
2023-01-04,1093177115.1549697,1408189701.4230332,1142961427.0062451,1225452338.0889397,1056508468.7921624,1067197522.2892959,1034462504.0589652
2023-01-05,1070861835.5787922,1369731077.1809518,1118317201.2511148,1191592582.1771536,1034937047.4028683,1040018375.2631147,1010260915.4652872
2023-01-06,1083233210.8047605,1386354150.2514725,1129156978.409463,1204966943.784965,1046895622.2365612,1054485730.8771821,1014924759.019799
2023-01-09,1081416206.1122525,1386050907.801663,1126619673.1144364,1200183464.2931824,1045145494.3202499,1051694752.1898127,1015487602.1784226
2023-01-10,1065154953.4675916,1384699269.4622695,1113093917.0673254,1200717799.6280835,1021546415.9758024,1052541193.1757741,1005502251.5209073
2023-01-11,1053115319.5059776,1386235121.0519798,1100169490.8972268,1190072453.1626887,1013557014.1544043,1044304592.5008605,999725695.5101545
2023-01-12,1066464981.5242238,1407106987.7739806,1119420005.5532973,1200871796.8757637,1023553691.2599639,1059520936.852501,1006631125.7011446
2023-01-13,1061071464.2070353,1421965348.2118573,1143481488.2899423,1210598377.7840805,1025596509.2886555,1090426505.0297148,1008437309.5622545
2023-01-16,1074613272.174064,1434970363.5557344,1158661917.4383018,1223396747.2026799,1036588858.6066601,1098902596.1010325,1015456020.093916
2023-01-17,1074056834.2519686,1464475336.1084895,1182133829.2208567,1243443214.741523,1045281014.4029791,1132720734.6521606,1027493613.1535676
2023-01-18,1084100853.5339067,1473177766.0174594,1186166398.4888563,1248532882.5488284,1048993723.1269904,1131724347.5263216,1027257711.2923005
2023-01-19,1107274963.526681,1508978288.7695303,1199186686.3269112,1288798562.9467514,1057063367.4913846,1148766512.7066295,1035474984.1718897
2023-01-20,1117999260.1301727,1527941194.2370248,1200350779.9735024,1309414278.7207036,1067743335.7885022,1158331436.6797264,1043829335.160053
2023-01-24,1113307406.3457756,1559016924.2085667,1213494028.800123,1328365501.388753,1066665123.7150506,1191229139.1556337,1041691984.2297161
2023-01-25,1112228409.4599843,1538955396.5355053,1210397019.4748528,1317737652.517962,1068437991.5856324,1178153662.3637998,1036996780.9997436
2023-01-26,1112268750.504277,1523082342.6755674,1218189575.9717026,1326683324.247907,1087569494.2080996,1187180490.3127804,1042293823.1077069
2023-01-27,1116178067.5861435,1537492851.6225934,1227636623.9906597,1342083376.2761316,1086801937.5744076,1200945531.7429886,1047480846.8743376
2023-01-30,1106225065.9106126,1517806067.0819345,1211886756.8177361,1328619868.5568047,1079909913.1451762,1183321910.2879343,1043457318.9627436
2023-01-31,1087075702.7626445,1483996394.939784,1199789506.6512847,1324136074.5521328,1063765798.9777639,1173763623.4800272,1038425759.1191417
2023-02-01,1087622400.0944963,1485801228.877062,1200887919.7773001,1319768645.5959573,1064084914.6090618,1169610356.1892617,1041905126.2319609
2023-02-02,1108491283.568201,1483668117.4692538,1223863151.5053377,1300505237.519259,1060850816.0228144,1188904686.4137096,1046204070.6786294
2023-02-03,1115747706.5191956,1494259369.5467587,1232018373.2821038,1296253758.8955626,1074978438.3898196,1186021955.819814,1049416843.4818581
2023-02-06,1110883051.4352324,1498403114.1015277,1226513704.322189,1288850983.1027036,1077252901.9220428,1174814177.963923,1043656226.7860559
2023-02-07,1122844870.8067982,1516854685.4068847,1244864532.4907606,1315617726.8593993,1088275778.8189538,1201099211.6030974,1052995330.8927648
2023-02-08,1133342928.9274733,1527170241.7877278,1245898557.6897404,1321040834.1356597,1096743668.5754895,1211854007.3353117,1053727649.7443038
2023-02-09,1131037927.4569864,1519103221.667293,1222325055.2080095,1311955571.367787,1091988254.0697017,1189497193.477026,1047235529.6967973
2023-02-10,1114679712.7397823,1494084571.7437668,1187888021.5592182,1302320538.2810857,1077072384.103799,1148136725.127732,1044648912.4939023
2023-02-13,1111658640.9408245,1495337768.2840257,1210138250.4080565,1299815930.5271182,1073103797.5007265,1163735159.0288217,1047656846.5659302
2023-02-14,1114499924.7024972,1532174483.6303594,1219452046.5633361,1302037983.29078,1078869572.435921,1172813553.7939553,1053990463.1001153
2023-02-15,1109583431.7001822,1510420274.4427187,1212025975.0552022,1287549480.2546303,1074187528.6610672,1158153389.3651087,1049842905.0773021
2023-02-16,1102940786.931575,1504067168.4918575,1211044053.6082919,1271929358.9496827,1067604447.3523428,1150254550.9616466,1046977238.6582508
2023-02-17,1100809841.8358343,1504770304.9815216,1216851389.2495494,1262430338.2624788,1065598509.5610623,1150926037.2258813,1046984800.5658087
2023-02-20,1097050979.9221668,1480780235.0866551,1206397364.3983536,1246057229.8463762,1062039114.3197486,1137699746.178492,1046833414.1419533
2023-02-21,1085545925.486905,1498296298.1189919,1197156410.1537805,1238266738.748742,1052989533.6032919,1130521543.6795235,1043597584.9343079
2023-02-22,1084044156.5171783,1479251089.8700342,1181459922.4390876,1236480298.626356,1045830547.6373714,1112416541.6176257,1033965864.6596476
2023-02-23,1088115084.3427634,1500251885.4726858,1182322895.6243727,1246040920.505057,1048434426.4521263,1112281185.4859085,1038442810.4793212
2023-02-24,1089351226.508864,1517514441.482367,1189612855.8395927,1258827712.8595166,1045444938.6554412,1123151911.6574948,1041042475.6795709
2023-02-27,1094585048.881152,1505664450.6702409,1188837037.333417,1269908083.0019293,1050863071.7872715,1122146945.9378057,1040769283.2349545
2023-02-28,1080894782.999521,1528573022.0998964,1189353931.374161,1313404756.2547753,1044885878.8013055,1116899154.5136995,1039017441.3173734
2023-03-01,1095602300.402565,1539194898.5240362,1198754931.4003067,1314444540.464803,1047905514.313232,1125814349.4028325,1039275139.265131
2023-03-02,1093113057.0642364,1540274943.1353447,1201462169.622258,1313722580.341591,1056402144.2407302,1115149922.9374661,1041169841.9264776
2023-03-03,1081587673.6821837,1537447864.281669,1195476887.4047332,1306981292.0773506,1051139442.6195656,1109434061.1193566,1034522851.0467312
2023-03-06,1083241585.643275,1539333410.178287,1183864311.083846,1294604155.176093,1040928925.5056604,1098926112.7070777,1033515412.2055119
2023-03-07,1052468951.101489,1511175883.9472635,1160945130.4240437,1278422978.3590052,1020776921.8674915,1085203355.425452,1027405242.6260282
2023-03-08,1054244648.0652649,1518560251.0530941,1162287203.8788152,1285192492.7593532,1021956950.712707,1090962237.7542858,1028864690.7847037
2023-03-09,1064171876.0191863,1528315580.0501237,1182247403.4914322,1300120292.0881815,1039507374.0153632,1103625322.3720593,1032421307.9727713
2023-03-10,1055709767.3552414,1512747555.3589156,1168990054.981399,1293332160.2216504,1027850595.8190075,1097866020.095533,1027184168.0344824
2023-03-13,1069063612.0571058,1535206704.8920836,1182553169.781239,1309731771.6554718,1039776163.9711801,1111780351.9013786,1030471818.5498041
2023-03-14,1029204576.7041471,1486462053.7735817,1145953693.8398373,1268482742.843894,1007595419.9559777,1076768107.138697,1008434863.0627506
2023-03-15,1028771940.8894354,1484635920.2667315,1145088991.6982844,1270700399.6034195,1006835127.2087172,1078649497.6855443,1006358303.9382712
2023-03-16,1011884712.8916013,1478179281.3877382,1130798952.6669836,1258780696.012813,994270449.5149468,1068524082.0370721,996882640.6774284
2023-03-17,1047277923.0513573,1520504094.960966,1170920927.040241,1291742145.5056844,1029548344.8912145,1096498724.889061,1013964989.850734
2023-03-20,1038110722.3365192,1501380828.733812,1157062002.4325233,1273972700.23871,1017362661.4723624,1081414686.569297,1003982604.6471629
2023-03-21,1042788799.8168972,1528389448.818427,1157127725.4834862,1294318866.9179602,1017420539.1433411,1098701152.034349,1015995584.439077
2023-03-24,1060609755.5453631,1543999306.4516501,1166161393.3064117,1302045638.8767533,1025363690.4665922,1105255950.1499739,1026721408.9464781
2023-03-27,1053615382.9564743,1530495745.4249425,1160297525.68076,1294022109.9012249,1020207744.5003383,1098443915.4348829,1018625645.5422556
2023-03-28,1059763052.1968459,1538333020.9350214,1177426290.7653482,1306027988.1282406,1035268441.5070393,1108631739.373917,1026429015.1875725
2023-03-29,1084811582.1480286,1562701640.1637871,1205754267.691594,1334531281.8251579,1060176325.3757752,1132827613.211619,1038440067.4344227
2023-03-30,1081974971.7596376,1550059141.67386,1203527037.4913654,1326041879.3813066,1058218061.1850696,1125622386.316196,1033811512.781848
2023-03-31,1090913735.8359032,1556052928.3690965,1218223553.6170988,1334850941.958148,1071140199.9165715,1133095893.5027053,1033253636.758581
2023-04-03,1096242511.5345201,1565294705.7570758,1222343868.821348,1342766047.6375735,1074763050.6814268,1139823287.0184982,1036578429.5845548
2023-04-04,1105265588.2563136,1571044113.284019,1238708457.3197494,1356279659.9452562,1084938327.5623908,1151287370.6434479,1037489935.9906768
2023-04-05,1109654928.336454,1580673930.9979935,1234723536.0742168,1364900380.0285158,1089241843.7242606,1158605134.0178785,1035439695.2699528
2023-04-06,1105105374.3603845,1582076217.5688338,1222473992.3703644,1361879321.0743487,1084773832.404127,1156040689.5678272,1031353966.9618777
2023-04-10,1094955377.319584,1589582873.5909495,1219354961.4170713,1364450823.9377418,1074807390.4555216,1158223520.3548245,1028084998.8064048
2023-04-11,1104191819.365553,1596305976.6540918,1234735725.2844164,1376237622.1821942,1091552174.3843403,1168228825.0212784,1034170258.5727568
2023-04-12,1096092810.269767,1596243124.4389842,1239508153.1939902,1386876023.9722402,1089838616.7655916,1177259282.6751983,1032295127.9074423
2023-04-13,1100419632.7190635,1596941269.564885,1240639918.3308878,1385704827.5798802,1094240863.4359155,1176265104.231519,1030265793.6370256
2023-04-14,1108446532.7836325,1597502115.5698576,1229470610.6572967,1377377938.1835127,1084471435.6678267,1169196765.2345815,1035272591.9401928
2023-04-17,1094373497.5742064,1582447960.9139059,1229153086.6170259,1365766436.7834141,1082666738.4184852,1159340250.6235654,1030567009.6214154
2023-04-18,1128596703.8164914,1623800508.9759433,1261807323.1617951,1395374205.3362029,1102374290.8805277,1184473012.15926,1035763448.7043191
2023-04-26,1156078622.2117147,1661445448.5972605,1294398841.844125,1429588168.3209844,1120307641.9332123,1213515763.5831048,1049176196.8942802
2023-04-27,1155904290.9572482,1652046951.435969,1286814192.5178678,1419505509.3602614,1111627794.4184253,1204957024.289778,1054540406.5340813
2023-04-28,1198544924.970156,1712524710.9853606,1335639214.1869378,1466640661.724773,1152368071.7423167,1244968036.2033122,1050021721.9501419
2023-05-02,1145336394.932271,1673076031.9941292,1275149471.5196311,1426463636.5486104,1103835506.829672,1210863472.5581102,1042063629.7452824
2023-05-03,1107325016.6482415,1647531936.6388264,1234216239.4493074,1396143738.0881999,1078214662.3969018,1168067754.3692062,1034384067.802139
2023-05-04,1093301169.088853,1632834830.9259663,1211724179.378462,1384834491.3043556,1070237591.7175126,1149408762.120644,1039137097.3840249
2023-05-05,1087849856.6724334,1623536187.1655746,1196570657.3287141,1375088389.0789552,1066903377.7478098,1137974732.7168036,1030574423.2562761
2023-05-08,1102591424.2038422,1647837515.351178,1222760206.043461,1380205520.148628,1072883175.7082658,1152878588.5761251,1027841460.9012312
2023-05-09,1099395253.2383285,1638734262.5423455,1239964071.1493804,1390879524.1805143,1078519261.0140529,1165432000.3799233,1029412780.8099545
2023-05-10,1114415742.7077925,1654391633.9440436,1245957390.4172235,1401022463.9524398,1088753690.90142,1172871142.0507545,1034259963.5545712
2023-05-11,1090054311.9923763,1625759550.479606,1222520230.2915282,1378304165.0147004,1069568013.5762047,1149265837.2696378,1025762455.2772478
2023-05-12,1083044003.5898035,1602323475.983842,1215205166.2169316,1360110933.0557094,1061967435.4761596,1135962330.5613015,1018448014.8509934
2023-05-15,1064764926.1510452,1589865855.7482002,1208030728.1491466,1356141450.499467,1064890164.0714533,1130895928.854133,1019051855.4103967
2023-05-16,1059228870.0798885,1585258070.0045428,1197130448.596406,1349750578.5642128,1063266707.9469842,1125739856.577985,1013710998.7204068
2023-05-17,1040120419.4583262,1563081088.3992033,1176632247.1375182,1336646300.0277162,1047404223.486747,1107824738.362236,1011668838.861681
2023-05-19,1017229706.1944399,1547373236.1461108,1149530105.642791,1329916441.206374,1041849661.0899397,1089120534.1140056,1017354503.7090416
2023-05-22,1031474263.4288492,1565623910.4773932,1169875064.7485905,1356170237.4259348,1052805718.9791684,1106930490.1807795,1021770657.7228577
2023-05-23,1050190981.4643043,1571364350.5586765,1181786739.9444396,1364684488.5677185,1062613629.9833189,1118184428.8927696,1022839110.7789804
2023-05-24,1046332455.0884776,1564395730.0903916,1181301063.4989667,1370594040.9618545,1062079504.8685772,1122997364.2061892,1024223829.4982601
2023-05-25,1013938329.6770058,1543599689.5188267,1146087470.1707537,1344641817.0615628,1037875816.106947,1089984940.8013406,1017911712.5051711
2023-05-26,1009985412.9444199,1540526527.8564577,1132699124.7307518,1334922127.4244213,1035298842.059039,1079638957.4244552,1015295663.1718793
2023-05-29,1005767602.4262316,1542009920.2359571,1142042138.5560732,1336885094.224826,1041306855.8186052,1081404603.190813,1014400021.9443593
2023-05-30,1018580610.10232,1563305088.4772027,1153939233.2319407,1326856037.099484,1045764349.6464722,1081126870.5625362,1007616323.6377817
2023-05-31,1003559023.4824712,1537932669.8812504,1137074257.1595974,1303374219.4865704,1039377733.1045012,1063969804.2265267,1007136290.780552
2023-06-05,1023135504.8719808,1556162357.3115544,1172170501.074691,1337824313.3212147,1054833339.4877343,1097728764.223836,1007162979.8660505
2023-06-06,1038950667.3334163,1541690172.329484,1200790010.4302769,1353805679.2041054,1071926671.2011883,1084028297.487153,1004959276.9037104
2023-06-07,1023645036.795535,1538409972.65365,1183711890.0737288,1346001942.6416655,1056137262.7229679,1080466478.6991768,1005085605.2417365
2023-06-08,1040950083.023698,1562261646.3895428,1200472398.9059978,1355640528.5277176,1073988704.448834,1088856330.8817956,1012157174.9899546
2023-06-09,1040779590.715202,1571785567.704812,1204297240.3606048,1356335406.856932,1073816037.1256828,1084315097.1101012,1016361966.2738924
2023-06-12,1059551453.7437203,1575484222.127749,1223318378.999443,1366404193.2824137,1093181665.337799,1094845494.646612,1020666248.5376606
2023-06-13,1046991735.5324454,1574111246.0286243,1209375186.7182784,1357596624.9842582,1084656045.9630322,1091771694.5279703,1020156264.5955937
2023-06-14,1056998412.3111587,1588081959.7702572,1214525902.3670607,1364092242.351581,1092649124.1112251,1095061675.1024282,1017226321.9623003
2023-06-15,1073259225.2163905,1603447775.089482,1235311845.4839292,1376676363.7737675,1111036888.5909948,1097698026.3139186,1019363821.1653346
2023-06-16,1083266157.5525482,1613962194.2057586,1246340415.160737,1373168407.492483,1126289038.5722551,1091860764.8010385,1017048691.2710382
2023-06-19,1079151938.0748982,1613273705.9461102,1241564094.9700553,1367564266.8175206,1119035037.155604,1094383989.3594122,1015152654.1554166
2023-06-20,1078754188.1115284,1608518735.0659604,1244871955.1902878,1366238875.1144643,1123868304.7995832,1094287428.0778883,1011265166.4435164
2023-06-21,1081694760.126661,1627167797.7096765,1251123216.8797934,1371989881.367564,1129187020.5342107,1099322462.5332046,1017667878.054603
2023-06-22,1071489815.1099828,1599971751.5223706,1241122665.428868,1363970943.7589824,1124535755.5753584,1090824418.6207173,1010021084.3775439
2023-06-23,1068694153.3861254,1597360855.4327087,1229677653.3831615,1359105101.2163033,1110423914.8454177,1086245971.3652306,1008118893.944988
2023-06-26,1116437874.0398061,1672315033.81459,1287488770.3698072,1361716710.325695,1158646572.4259331,1090242000.561279,1011904814.8592967
2023-06-27,1078990247.6485195,1677893185.733721,1239673732.776443,1367787702.790306,1113118405.3830051,1089011116.6574512,1011481348.0360541
2023-07-03,1088271888.26651,1692985078.0225945,1256306330.375777,1387556194.2009783,1126856378.8244832,1091249929.9223294,1016770679.9637623
2023-07-04,1102665052.900062,1694327773.7083406,1260015443.7555602,1369429249.2431173,1139272927.6125221,1083996430.8580441,1014498993.9697495
2023-07-05,1116451604.474711,1688777424.191386,1280791838.8216026,1386823551.6596541,1153518086.8381953,1089698034.799273,1020150630.2330996
2023-07-06,1129838388.537342,1680093773.3469741,1294370770.9632578,1392967872.0782785,1167349931.9962947,1090767214.252397,1025973966.2798233
2023-07-07,1115359604.5535727,1692050941.3822541,1278792719.7002397,1379511957.0703845,1152389575.354087,1087976812.0510366,1019768309.0833338
2023-07-10,1123162170.3245828,1685046983.89979,1286006331.853803,1386996845.7702942,1160451301.3471265,1091054389.3355126,1021981872.1800387
2023-07-11,1112276463.101678,1687433861.2198734,1288261079.0686386,1396908259.7867212,1168500957.2489114,1101832595.7824092,1031985386.2429627
2023-07-12,1107663943.860852,1690908694.2296484,1272903885.2141304,1384311041.1013246,1159689901.3305764,1099956188.3398688,1033698825.5319655
2023-07-13,1110991181.8386052,1695335554.8827438,1270873196.5681462,1376965300.7836342,1152422856.9699745,1099870030.2796674,1034003081.1066482
2023-07-14,1114207451.7659173,1702448978.1204202,1280008493.295658,1384184249.6730535,1156694084.173117,1103217729.676803,1043015614.5977436
2023-07-17,1110715625.6941092,1692321738.7324157,1284005898.3189952,1385573110.4289567,1159075849.5013576,1100009151.6073892,1042647008.6724702
2023-07-18,1097080771.911666,1680817341.504082,1270444083.4973953,1374187339.8870924,1148010091.5812943,1097659065.303175,1037038223.2186148
2023-07-20,1103346233.9540377,1683112730.4143896,1277137453.5200725,1378464250.1194513,1159768048.181684,1091952335.4109612,1042198335.4907012
2023-07-21,1113091171.2798655,1686023002.1258547,1284956566.8784401,1383617445.9306743,1175545500.8576367,1091724166.406134,1044720676.4793539
2023-07-24,1118912213.354484,1692862788.0675209,1314940267.209742,1405758456.7244473,1194048984.7710059,1105054290.0171106,1047543862.7706534
2023-07-25,1129347196.8972526,1681342801.6090941,1302132617.8217525,1400030991.2130759,1181727865.0240726,1098599445.616979,1050324643.0705497
2023-07-26,1148868435.2168396,1694025254.7969732,1328835948.2739587,1425529008.1838548,1202425381.7858088,1111249173.1564384,1054965800.9023877
2023-07-27,1136235877.216314,1683301539.1262062,1311883530.1123114,1404033381.0240705,1185556837.389583,1098908972.814453,1047128921.6275005
2023-07-28,1141061035.2039294,1675758962.2689295,1318833579.255461,1416215011.1630843,1184614205.7952774,1107187049.1119578,1047670487.654074
2023-07-31,1148940880.7513623,1677442317.3101668,1326109426.695682,1425870489.4410388,1182665661.0869658,1120674925.661098,1052396828.1504613
2023-08-01,1136172774.0402355,1670658250.695459,1324898811.4246495,1428994811.8713684,1189753637.4974651,1122707896.4204946,1045585254.5768076
2023-08-02,1130192605.402021,1670531138.9228163,1312196748.60223,1407098896.9702337,1165798619.550764,1117318903.7519343,1040728730.6522665
2023-08-03,1133224667.7152398,1671119043.4378786,1316468697.2543077,1409264757.2668695,1168894225.586137,1120239694.258118,1047343620.4930661
2023-08-04,1135063729.4113553,1672738405.4091392,1326932744.256323,1420294349.613383,1170893621.5180109,1117242028.077223,1040475480.8854253
2023-08-07,1140511188.7396386,1684378427.825698,1327628607.8812363,1423887583.072034,1176407359.2467346,1118434699.7225196,1045565534.3080782
2023-08-08,1118716363.170787,1671728159.1064308,1324268931.1280162,1418433566.4331594,1171043040.519973,1115677436.187941,1042900406.7120086
2023-08-09,1128159989.643289,1680318476.7721667,1336170695.2888217,1426366244.0500646,1181139671.3505394,1131654428.9150453,1043856765.6090376
2023-08-10,1126909338.988627,1676799149.5527816,1332710901.0533085,1419001650.6089516,1179785153.8692892,1121607858.1610353,1046614637.7772144
2023-08-11,1121149944.3992722,1673203261.3887215,1319371142.1100693,1404693282.0814252,1168768350.6456056,1116055478.7474194,1044595756.7319512
2023-08-14,1125993311.4206932,1676688313.2637627,1333040945.366321,1417556853.4441228,1176145205.870211,1127885947.077858,1049179977.8480592
2023-08-15,1118900702.3751416,1673571755.46362,1340604137.8847456,1427470414.8421166,1181814967.5102575,1136368622.400299,1049928384.2872459
2023-08-16,1117170873.6443477,1672766199.063403,1341956470.7528808,1424658631.1068363,1187989981.1559196,1141560410.1018715,1047717267.6900449
2023-08-18,1106285530.4194138,1663425704.944253,1329152131.624278,1411105762.3517761,1173277158.6124246,1125947042.7013218,1041548975.2132533
2023-08-21,1102914509.6602023,1652661758.3365638,1341895207.0665028,1422358417.9223647,1178230684.0486565,1139450492.5206852,1042478348.4793894
2023-08-22,1135650928.6659236,1689206896.7516549,1376129362.1340308,1459145387.2398205,1196427832.7106807,1150108619.3912299,1050133223.0184467
2023-08-23,1141182167.2007685,1697498796.9724553,1380899729.5003672,1466485609.655702,1201231644.532316,1153962297.436016,1050886300.0475956
2023-08-24,1121603208.0582795,1668427759.4692233,1358185206.6473303,1446206301.0038123,1181391795.9490077,1133530799.436751,1047543269.6798645
2023-08-25,1105607297.3338852,1657464035.0598307,1337563404.373979,1424183572.1966329,1172261111.0024853,1121858397.7948363,1046943654.8923318
2023-08-28,1119454050.187443,1663911215.472291,1355637584.0797286,1444274670.4166937,1180518485.4105597,1128773355.4338305,1050934414.5378416
2023-08-29,1118913232.5556476,1665079795.0786881,1354733984.0583544,1441695520.1881928,1182146144.3494349,1131209192.492991,1056416723.3809735
2023-08-30,1105321934.2004774,1647766377.322625,1352552065.4996133,1437753012.3905153,1178589179.121883,1130926023.6682887,1057755996.5185572
2023-08-31,1097381658.6836827,1639496755.8082747,1343359059.6525078,1427994432.4886715,1176313741.152626,1127247330.7669635,1055722065.7945268
2023-09-01,1101534011.3406777,1638894805.2335572,1353608679.7445626,1434009632.8972247,1181784951.1565256,1133860031.5846765,1059425843.6345791
2023-09-04,1113862312.0730717,1650390425.5816152,1370040767.3293355,1447368299.9854572,1196973389.1878593,1141314504.8966792,1062325242.0922464
2023-09-05,1114151633.9067166,1666008887.7147057,1374861870.3533626,1452457569.8328505,1201188731.1417346,1144578123.1091928,1061559710.1565316
2023-09-06,1128548069.3688636,1667212604.049359,1400468357.0378995,1468755760.8836026,1216635173.738088,1157639241.6786087,1062204251.57132
2023-09-07,1118124762.988679,1656382039.0910506,1380144219.1622314,1446484825.5659258,1205479259.0622728,1152775893.6995585,1055957152.1559592
2023-09-08,1115917882.6225367,1645678657.3512304,1383641115.6535187,1451342695.602306,1203121919.3918397,1149351072.2086062,1051397914.9893318
2023-09-11,1105436428.3657026,1651163545.8142111,1364723507.6485171,1432539679.2785027,1191857776.213829,1143605840.9916422,1057260617.4371659
2023-09-12,1103882950.080395,1643157957.828663,1361492186.1644547,1428895343.8577883,1190181320.3757064,1145502648.7987444,1052793161.0701138
2023-09-13,1118962729.0220408,1637957210.8426847,1381685886.7889266,1430147780.4655719,1189580420.8064709,1146879940.0817318,1053021945.8419147
2023-09-14,1117051169.8441837,1635787364.1950943,1389750075.9685273,1443793072.399408,1200153410.3079016,1149434931.2133002,1056644173.6984994
2023-09-15,1119702802.6824856,1656978900.7668567,1383553500.90104,1447167673.9242003,1197901366.0154333,1151944095.4782176,1060205832.1582723
2023-09-18,1111433968.9796157,1646153527.1511552,1381238969.5033178,1441458081.19835,1185330762.4452808,1146325538.0402365,1053114097.3232331
2023-09-19,1122843019.479446,1662547137.436556,1394437101.4333868,1461106084.9821334,1197408075.2287328,1158490614.461262,1059830776.37067
2023-09-20,1133700917.153406,1671988343.4538565,1400248163.4844382,1469689864.2606425,1205879962.309414,1164273904.4359128,1064592257.496297
2023-09-21,1136661140.6289368,1658526322.0799446,1385590695.831625,1453867342.1194062,1195212791.3589802,1155414391.0222383,1061522938.5276226
2023-09-22,1143570714.670765,1670984574.1031573,1390607129.501513,1458112851.4594183,1200554245.3532362,1160337360.4234304,1065376175.2464664
2023-09-25,1134798826.5165756,1680273284.4865339,1391703679.201579,1458220531.951338,1196730805.767122,1157449459.746172,1062572857.4965935
2023-09-26,1125772429.564266,1666600520.0227683,1362617476.0264935,1424017427.461335,1167699301.3092012,1134673700.3346593,1051249123.3376778
2023-09-27,1125163900.7468433,1670116667.2655416,1373341050.0980408,1440936568.9724085,1179245781.2012894,1145750149.7523935,1053379060.6331542
2023-09-29,1126509443.0162194,1682463801.9289086,1373931897.2198563,1442726824.6754181,1176426883.3579206,1145966683.1557992,1053692434.9787155
2023-10-02,1129592671.4074175,1676622845.3601575,1368630518.2157753,1438297223.0132391,1169801195.5994694,1140005575.4059796,1056966963.3603339
2023-10-03,1093186327.7607846,1664150107.5500746,1335885024.1947627,1408308238.6596916,1142666831.2837493,1118819325.5050766,1053843524.8571764
2023-10-04,1072876938.8100442,1643259013.5833335,1318462628.5231056,1392409084.4064975,1121445390.8077173,1104573772.0970201,1045597412.9379791
2023-10-05,1063623178.4524448,1632621377.2370067,1300340704.2313397,1377578939.5758142,1111754484.0470264,1096954458.4383457,1043813395.8451025
2023-10-06,1057653480.1371337,1622469265.9891782,1311851678.528937,1381725348.1589463,1105556643.1376867,1085271952.4247708,1045892253.1963887
2023-10-09,1082984520.4371061,1635155432.015614,1342490738.0921125,1399510783.9113765,1132036273.215158,1104530666.3101892,1046338183.3332593
2023-10-10,1077702607.138319,1650113397.9904747,1345815924.4153574,1406744154.6464338,1140367891.72612,1119189619.2926667,1051004399.2509264
2023-10-11,1077922395.1199293,1647862320.1077104,1341905246.590836,1407133070.517154,1137149688.2736006,1117946878.8012905,1052456656.1837871
2023-10-12,1067493962.5263405,1636415590.7845922,1327080095.760387,1393813192.9827387,1122955707.7195246,1105130419.9616249,1052972571.0337425
2023-10-13,1070026454.3310986,1640651359.422903,1333179333.166023,1397068351.0894413,1122434146.9036548,1103690268.7364328,1051701577.4732257
2023-10-16,1074084244.544444,1645770924.792874,1340120835.4692748,1401961637.4488552,1127584057.9587882,1111439619.7148304,1047072578.0025593
2023-10-17,1079547210.5489223,1655592686.3669431,1336378274.7504797,1399983326.4692826,1126156456.8532972,1109098144.4595137,1053650399.6690555
2023-10-18,1081066234.357212,1648630338.450191,1341315419.9956439,1397980401.2142725,1131962853.4270942,1109995255.0640712,1051872535.8931133
2023-10-19,1070661773.7511576,1633100539.9427118,1325234603.305536,1379304164.0926752,1121643240.8077257,1098897472.4142017,1039501477.5374278
2023-10-20,1065315960.4924687,1627577949.5788338,1322113249.8730779,1378274229.2763789,1119039447.1153526,1098232226.2951458,1039917678.998507
2023-10-23,1039304675.8966222,1591693045.1139424,1284938675.1450326,1340893540.7953293,1088375392.1996758,1069196257.1884974,1023640747.1164668
2023-10-24,1051563027.9172094,1620143178.9711585,1297323764.6500473,1357492525.9079401,1103700939.9273937,1079582640.4531178,1033479159.5310432
2023-10-25,1065563803.7380217,1628536496.574384,1311890088.7212267,1375480134.5183349,1122367369.7853944,1102511303.1117795,1037673645.8625246
2023-10-26,1052988169.0498611,1608246178.4073477,1299286183.8067732,1359257083.9116306,1109469697.4121952,1086090066.2510562,1019473765.3703185
2023-10-27,1046859724.2928706,1597885729.1259475,1293813022.2152314,1351410197.176572,1100705557.6797678,1077543300.120466,1026195930.5075524
2023-10-30,1028156322.2626307,1547055907.9304209,1256340505.6158397,1326906785.0096886,1085326035.3138769,1060735724.9362441,1022718861.62154
2023-10-31,1034484470.4664066,1555865874.2975483,1250660489.0743496,1321695913.1221652,1083036118.1952307,1057532817.9526378,1025196572.5283313
2023-11-01,1015460340.4766874,1541809336.4819388,1208210805.05364,1283271285.2065008,1049563090.0961635,1023027601.713981,1008526569.7259773
2023-11-02,1022137380.2050745,1555171894.4070318,1206124031.2947228,1281220023.7075057,1068429666.3132372,1039635184.4642897,1025071356.2355342
2023-11-03,1032228750.8164759,1555245831.959071,1222856299.2988143,1294188527.2965524,1072646002.5054033,1046501928.1973876,1030759541.7187475
