tanggal,Trade_No_Buffer,Trade_Buffer_8,Trade_Buffer_10,Trade_Buffer_12,IHSG
2024-02-22,1340623190.230801,1520658928.243266,1658229677.846047,1619639364.4932127,1114386084.3108213
2024-02-23,1322148969.2766695,1502323651.73576,1633248923.3830905,1595239961.6667383,1107623366.5908995
2024-02-26,1312717377.1657164,1498097688.320095,1632199160.9412,1594214629.2762694,1105911928.983309
2024-02-27,1325283435.184835,1511073818.8298206,1645555043.6360722,1607259693.9304667,1106138712.0736976
2024-02-28,1330457431.467165,1518903375.123181,1654088730.116394,1615594784.4969037,1112715940.6494048
2024-02-29,1324159801.1522422,1509168286.164276,1643480775.3793588,1605233698.0352788,1110814195.0349405
2024-03-01,1318784229.2518675,1507831108.6069756,1642025151.0149093,1603811948.9546604,1110175955.2097838
2024-03-04,1313964910.539513,1503230378.6947663,1637008904.3025463,1598912440.3136327,1104837841.5646923
2024-03-05,1330547198.3884387,1524226065.8087804,1659879646.0693674,1597353678.973823,1100390846.8298557
2024-03-06,1345711080.964795,1541599240.0455704,1678798995.570506,1604660601.7256112,1112892755.8408322
2024-03-07,1347714482.583436,1543887636.0291715,1681291056.4803283,1587208551.5594783,1119598092.0269322
2024-03-08,1363340008.942988,1561783685.8441126,1700779824.5408103,1600893803.9744895,1120804142.1460695
2024-03-13,1353753488.4496112,1550805871.7913146,1688825025.2482653,1600221026.8650682,1126771080.3000448
2024-03-14,1378853416.0518696,1579562872.2267504,1720141313.150536,1625753449.434732,1128609439.33645
2024-03-15,1362495560.6598308,1560819617.4439697,1699729931.617858,1605920824.839335,1112627570.1218655
2024-03-18,1356020374.1453927,1553401816.484258,1691651972.2022915,1600245330.367008,1108739934.137268
2024-03-19,1379611620.4208882,1580629585.3083827,1721302953.621446,1618449184.3131154,1113947271.263417
2024-03-20,1385029053.135522,1590719165.7646883,1732290489.7271845,1636422479.8343291,1113094258.4363458
2024-03-21,1400835277.718631,1612863105.99626,1756405203.2581306,1657073267.391448,1114191253.9866822
2024-03-22,1396933004.7289705,1607011550.8981662,1750032869.64365,1653732939.2532113,1115982684.7144194
2024-03-25,1413292670.177217,1628264784.1465304,1773177604.8106318,1675157621.1864586,1120174428.0010023
2024-03-26,1395560022.099942,1603046394.5047889,1751197324.9628801,1664014987.3752632,1118337922.3733122
2024-03-27,1393872045.2491817,1602479088.4395695,1746852431.9228187,1653889144.923906,1109900316.2656631
2024-03-28,1405632087.89714,1620782162.4421847,1755413108.14709,1636389657.5184436,1106669528.329723
2024-04-01,1374403032.6730943,1582818240.3254232,1714859559.7695897,1612257128.0333886,1093953365.2712724
2024-04-02,1397429238.085187,1603372295.3329473,1720824714.2835145,1622267897.2750978,1098800251.4704945
2024-04-03,1379527049.2510886,1583165803.5755773,1709075700.2451713,1618028830.8900537,1088150861.5385072
2024-04-04,1388773223.8466866,1591434177.4104455,1711108001.2897594,1622239866.2052305,1101444398.4799085
2024-04-05,1393279975.1064227,1592318915.2828293,1710018789.8727357,1628295075.868874,1106376319.0709827
2024-04-16,1375342122.9436417,1553213221.2519612,1662399806.2129228,1633595546.4282312,1087841564.6921194
2024-04-17,1371121233.4118958,1548834973.4240599,1653016978.419543,1620332241.47651,1082684417.8739772
2024-04-18,1366291054.782251,1551390951.029783,1667712805.2425425,1621368142.9910586,1088146265.0848937
2024-04-19,1357567726.2939482,1522591217.2516305,1624918208.9001827,1599133624.0828383,1076076126.1682036
2024-04-22,1360706152.256535,1523165305.623663,1631333552.7423902,1605014548.2842457,1074026849.2200115
2024-04-23,1356639487.8983963,1524082777.1070042,1626560045.5100534,1595920567.4375873,1079643567.2631679
2024-04-24,1334747758.5768905,1517436095.3559027,1638417350.4879532,1591285351.186798,1089318286.6200202
2024-04-25,1301228850.8458762,1497247164.1744268,1619191913.5278494,1548227929.8723986,1086397166.212211
2024-04-26,1279139954.452972,1478338850.5426347,1591863582.2987607,1522283771.5821426,1068296035.3363492
2024-04-29,1309136274.289284,1505361920.1032438,1620769457.397338,1556403066.2887945,1086471599.1062124
2024-04-30,1316259190.747223,1522160200.1105628,1634719299.840507,1579683572.2209792,1098377081.1926463
2024-05-02,1264274950.12882,1462044181.5901866,1564898584.8370085,1511986646.0287585,1080647447.559654
2024-05-03,1253223585.37794,1449264151.916717,1559035415.8966904,1506809382.9922705,1083274024.254448
2024-05-06,1274016700.5330362,1473309603.5879612,1584792687.6111426,1551125121.2051473,1083451061.854921
2024-05-07,1236611820.3586383,1442763548.7309518,1557848546.019382,1524413763.622025,1081586829.232852
2024-05-08,1246138067.4341345,1455182394.822504,1566743020.905876,1514735980.0525556,1076300536.8954368
2024-05-13,1240554909.4011037,1457207901.5985122,1558485650.626076,1493878827.5010662,1077889649.5278256
2024-05-14,1226377998.3103895,1430721332.6867597,1535529804.5407214,1489705798.576535,1075536561.8230426
2024-05-15,1245150589.9621117,1441980246.2574449,1547625936.2811239,1510311308.8790648,1090122666.0024052
2024-05-16,1250489304.3926094,1453210212.5631273,1559672689.053197,1515628490.3245656,1100274823.4442859
2024-05-17,1262576750.4705827,1461770074.769614,1568854725.2407212,1540603795.7329707,1110985301.7275252
2024-05-20,1257879078.0933747,1463215273.2698448,1570402386.1093092,1548928681.2784765,1103310706.9197385
2024-05-21,1271601857.4579256,1473086783.7794876,1571986147.4006608,1550049806.4856672,1091064938.9931989
2024-05-22,1268582753.1096277,1473062506.7033927,1571707013.153598,1549758179.4702177,1096583203.9654052
2024-05-27,1237319248.2669828,1441653849.8432117,1545150904.0769787,1523570427.9687319,1089604749.4710371
2024-05-28,1240984429.2552006,1443078730.8136015,1534275957.7897267,1512852060.3832538,1101327040.6400638
2024-05-29,1225747426.2966826,1425365458.390331,1523094842.2253265,1501827066.6981702,1084109837.4486423
2024-05-30,1225338066.6173675,1424902622.724234,1519798757.4484282,1498577005.1420138,1068002529.5322145
2024-05-31,1214022036.298907,1411755652.0816374,1512715207.5126865,1491592362.7903886,1058375479.8475164
2024-06-03,1271195658.996106,1478247474.4887147,1568089950.6287956,1546193908.5531406,1068313605.6509691
2024-06-04,1247682525.0792346,1450896434.7284665,1551073653.953983,1529415198.2234457,1077897359.7080808
2024-06-05,1211486106.2615602,1408804600.821647,1514391853.56269,1493245605.049246,1054873352.875675
2024-06-06,1225008104.7050495,1424528969.5137753,1524566399.1581597,1503278078.1190848,1059007269.8103445
2024-06-07,1226923212.437092,1426755994.6349182,1511821219.5163903,1490710866.104296,1047324345.0424284
2024-06-10,1207102974.3868072,1403707579.98627,1484029133.5784395,1463306855.6452775,1050907206.4979028
2024-06-11,1171333298.0181134,1362111980.3885047,1441686102.6820025,1421555082.7263627,1040908066.4795467
2024-06-12,1173708363.9287255,1364873880.640086,1444624824.6127234,1424452769.7398968,1040058760.469906
2024-06-13,1175995741.159208,1367533810.0846136,1447424976.1948767,1427213821.3353915,1037244841.2221823
2024-06-14,1145573061.04007,1332156093.8286617,1409973382.0543904,1390285183.4664748,1022557911.6087143
2024-06-19,1143762495.7422614,1330050636.1530755,1407748094.4598057,1388090968.7308786,1021356457.9431909
2024-06-20,1166118703.2581086,1356048068.4291778,1435267359.2960634,1415225967.6242473,1035385946.4172127
2024-06-21,1190130055.5077734,1383970223.9882457,1464802181.7330153,1444348379.829337,1044595608.459254
2024-06-24,1194497553.6361132,1389049070.0638623,1470169726.8701167,1449640975.115656,1045990483.8582929
2024-06-25,1188851733.9727836,1374727228.4506135,1455019720.1224449,1439433490.5937464,1045009511.6935264
2024-06-26,1193778073.5095708,1376362145.3470192,1456750128.8325038,1440882757.187082,1048492214.9420329
2024-06-27,1198386953.8920052,1382863441.549623,1463631131.4104414,1450727903.008102,1057952680.2514113
2024-06-28,1217124914.0332792,1398429824.0152056,1480106670.1312761,1464958985.311589,1072471691.0352845
2024-07-01,1230159458.4743779,1416649877.3722777,1499390863.1401536,1482424194.925803,1084018279.0581126
2024-07-02,1224003132.2281363,1409986047.1295233,1499851250.5090675,1486687403.9478478,1081819172.549386
2024-07-03,1222195186.0987606,1412257749.6182132,1502980341.7584615,1489780282.4918072,1092692231.8451204
2024-07-04,1224387111.826991,1413114340.9510956,1500274788.2839086,1487107048.7465534,1096356569.147714
2024-07-05,1226860866.588098,1419615132.593052,1507882709.2188377,1494643969.0752056,1101288489.7387881
2024-07-08,1243946939.3888102,1434801228.6715894,1525652481.9024158,1512247080.0971932,1100924850.9488711
2024-07-09,1238080962.2149234,1429631245.4205537,1515060385.057645,1501760916.7695174,1103782881.324016
2024-07-10,1238440674.947828,1428039265.4539528,1513370261.1367357,1500085632.666588,1106400635.7933257
2024-07-11,1234155783.6608396,1413912222.3679194,1498390904.2313504,1485237776.6557002,1108429895.927394
2024-07-12,1239764841.757366,1413754055.959197,1498227958.7111032,1485076260.0211291,1112555583.727368
2024-07-15,1236892914.837878,1414400641.6783068,1498915814.8593037,1485758077.0575728,1105158777.8178115
2024-07-16,1221002789.539802,1404900932.387997,1477041351.7638562,1464075630.6150734,1096873373.6338525
2024-07-17,1240261582.163627,1421719531.6519132,1499030384.5561423,1485871639.9038234,1096861956.636167
2024-07-18,1246805603.0657191,1431396841.4840794,1503155986.9251547,1489961027.024415,1111567272.0640895
2024-07-19,1238625885.6439807,1427008801.0770688,1497544273.987373,1484398574.6654155,1107532253.0184615
2024-07-22,1245904007.1780264,1435259907.0391169,1500157598.7156816,1486988959.18161,1111704720.8544066
2024-07-23,1232209031.653372,1424687527.9694667,1490483043.7845306,1477399329.1447616,1110471981.649771
2024-07-24,1224623111.3684714,1414754342.8065543,1480091074.2719123,1467098582.1148176,1102713686.9044073
2024-07-25,1227094929.3208983,1416904504.712211,1482340479.8896828,1469328242.0660229,1099300227.0054996
2024-07-26,1235958559.8066664,1428091156.5970287,1494044192.689682,1480929217.6767693,1106571445.940516
2024-07-29,1231234367.84541,1425956540.7167265,1491810976.5674405,1478715605.1069446,1106682279.7816834
2024-07-30,1219947346.7765439,1412164859.1544256,1486118084.3308902,1473072686.05044,1099541170.138472
2024-07-31,1238631115.1643703,1424650422.4775116,1497065791.8665185,1483924292.7401354,1101651387.1652188
2024-08-01,1256562253.6450768,1446198763.5725374,1511528482.7134275,1498260027.6174655,1112313380.2764695
2024-08-02,1255956284.1648557,1433248680.8085983,1495553792.32937,1482425565.793079,1109601398.5080802
2024-08-05,1219603516.8507893,1404171251.210483,1463091637.4690535,1450248369.270636,1071875857.2015308
2024-08-06,1212290845.4983232,1387405913.9854026,1466428506.3500638,1445726956.265455,1082437543.8331163
2024-08-07,1228851222.002171,1402101938.8770247,1480729794.461902,1460688252.591328,1095026785.4627519
2024-08-08,1235939970.222645,1408088789.7635274,1495283389.0760646,1473306745.6508157,1092444171.6226816
2024-08-09,1236825714.6554759,1416871373.961993,1497907192.102315,1479042807.0161264,1101838729.7181485
2024-08-12,1251209326.064771,1431905398.9642305,1508038350.2938116,1490408627.9997222,1108007467.0130317
2024-08-13,1249967852.2455392,1438205431.38239,1520415385.9014,1500644754.3016412,1116967511.9693136
2024-08-14,1269282503.0063415,1461476787.0217109,1544204903.249089,1532753958.4978848,1129023046.0253282
2024-08-15,1261424381.2454743,1452971647.5564294,1539258586.5735507,1524305183.639053,1124993735.4785428
2024-08-16,1275202006.3533745,1469022813.0638766,1555302971.0783465,1536297223.6009433,1128423431.2377954
2024-08-19,1279654097.6535025,1476264317.4153543,1557623119.4790983,1543711596.7121189,1133698232.4411767
2024-08-20,1304765389.8556638,1499056001.119461,1587285815.5862637,1571622325.4494474,1143894278.6014328
2024-08-21,1313316143.9900856,1498741160.2060409,1587266315.8761744,1567767087.2962346,1147023203.1943872
2024-08-22,1308637499.963702,1497430624.8046494,1569517741.4080594,1556084624.5887043,1137014944.4051523
2024-08-23,1333723662.2292533,1524645420.5016851,1589608179.9425423,1587437543.557811,1145460112.4203591
2024-08-26,1349567518.513199,1534913806.0084085,1600161861.6574926,1595944227.9462383,1154858006.6515133
2024-08-27,1338049160.8916917,1534991190.309052,1592514625.3105245,1596266414.4494925,1153595687.0437837
2024-08-28,1347479248.1668062,1539674059.841735,1586277485.0213513,1585394169.2431533,1162856503.1663635
2024-08-29,1333747435.6562557,1526399944.4458687,1574252377.8015213,1577228902.9229074,1158108588.9925315
2024-08-30,1335927236.860232,1522289848.872224,1578090203.104624,1572247879.9045224,1164656904.3922822
2024-09-02,1341797210.0681396,1545368407.9334888,1587204387.108142,1593222223.5788894,1168270013.4779882
2024-09-03,1327177772.1881888,1527243775.146886,1573915390.9812715,1570519090.0759363,1156425842.1518521
2024-09-04,1320272604.9864988,1527960575.3938167,1575541182.8018322,1571602859.0802135,1164985328.4166107
2024-09-05,1331981546.3323054,1520151184.4101748,1573815022.3077257,1570314625.505146,1166222293.393117
2024-09-06,1335543476.3502142,1516575580.0972538,1587167763.5323675,1585352736.607865,1172417497.3644528
2024-09-09,1339074379.0625083,1520108966.8383908,1591649526.8791606,1593828084.8600411,1169516393.7707675
2024-09-10,1342380292.0624077,1522813347.3390644,1594546762.4588544,1603556214.141835,1178421207.1473372
2024-09-11,1351356839.7688484,1533000543.643832,1606895839.698993,1611180216.3326802,1178355448.2061229
2024-09-12,1356255325.593884,1538564953.0963922,1612687174.4428747,1619663021.688713,1184003377.6520426
2024-09-13,1357004219.6495574,1539422761.2528958,1614776034.866639,1609029307.5778909,1186125530.6309152
2024-09-17,1362522293.1186912,1545681089.838649,1620647210.8203268,1616974696.5558267,1189108703.1625085
2024-09-18,1369982407.1773267,1554142059.3161979,1637534731.6715443,1639093978.3588915,1188707254.8348022
2024-09-19,1375261668.5633206,1560122774.1618047,1643855377.8485208,1639626240.1914947,1200285202.5330908
2024-09-20,1378181257.4278493,1563420297.4072409,1633186918.737808,1626066998.7574658,1175629899.4859385
2024-09-23,1405518541.6624396,1594433955.4513187,1655437614.6640344,1649046790.606851,1180598888.2513163
2024-09-24,1395151535.2191985,1584629807.0507927,1652123119.1438284,1648566467.8131719,1181017981.0299911
2024-09-25,1396147778.7468958,1581235571.4146895,1631380617.953508,1623810857.020869,1175310742.5051858
2024-09-26,1406974347.3165941,1590728504.6856194,1638492316.0773835,1632984541.9616377,1175859499.7575743
2024-09-27,1418933145.020734,1591339146.0671403,1599221816.835659,1605275230.199499,1168632317.81363
2024-09-30,1397920798.6933582,1565522172.504937,1569867719.8397532,1580313394.2327085,1142974839.60601
2024-10-01,1402978545.5430055,1582308511.9868033,1587972546.321563,1601503409.7309725,1160314516.04533
2024-10-02,1381887283.6502316,1563725987.2961826,1572947901.2196283,1585928837.9442487,1148339494.0639026
2024-10-03,1379648623.641528,1562489914.3018522,1578752329.6776693,1594813235.2229214,1145388793.2529993
2024-10-04,1359240176.1298301,1556157317.740004,1568738228.0164165,1584147003.4388208,1138140778.9950967
2024-10-07,1346668844.4509132,1548605406.3067539,1549405521.9823143,1565148285.4230223,1139362101.2020469
2024-10-08,1361854203.9128187,1560222585.6241007,1572864773.0984294,1586850293.2274957,1147410269.0704637
2024-10-09,1349274830.7513382,1545614264.5117686,1558337022.059541,1565116673.8618453,1138929441.471577
2024-10-10,1343314703.5691502,1544281069.9462676,1551453626.9699569,1554549461.4434938,1135709848.1242764
2024-10-11,1350265082.7627833,1552244599.0497274,1559480413.2224426,1571350445.0416992,1141862349.5588148
2024-10-14,1345005804.7270358,1552699486.023374,1553406249.5176408,1564320457.9794672,1147791774.7203948
2024-10-15,1360125901.2636838,1564661555.8404427,1568289290.18574,1582822271.3310976,1158009468.6944442
2024-10-16,1360620191.4606123,1565230186.5428934,1572375203.7489748,1583397468.913066,1161348050.881259
2024-10-17,1377005650.6923792,1584079692.329389,1585452955.276679,1602465750.60352,1174420587.3674629
2024-10-18,1385408403.1508622,1593746046.9225445,1584493633.3017604,1612244310.603014,1178219556.2791264
2024-10-21,1400444636.236958,1611043438.107911,1585784157.8068407,1629742473.503026,1180122932.89326
2024-10-22,1408539854.3308113,1617897976.9313066,1605414898.5597477,1632045808.752429,1182610948.7525077
2024-10-23,1409572565.1170282,1619560366.3521805,1607064495.5184634,1631037274.3826723,1182395656.7961533
2024-10-24,1401427169.9751587,1611109496.8742409,1598678743.987454,1615342079.0511801,1171613192.1184165
2024-10-25,1393400749.879752,1603592494.3608634,1591219631.3044977,1610784050.072231,1168289807.8830664
2024-10-28,1366124197.5760148,1580588063.7215402,1568392670.5663128,1607314751.2317092,1159175485.1853335
2024-10-29,1365654450.4212773,1578766234.1488345,1566414360.298224,1593086747.0430527,1154919539.820857
2024-10-30,1370092333.846737,1579639317.764779,1568305419.105449,1595015087.501408,1149339741.679307
2024-10-31,1374069013.145543,1573647552.6969643,1563039218.3052392,1589649526.4466472,1149972717.8237128
2024-11-01,1353862550.6264737,1553136381.8901966,1535315380.914118,1561433336.8846579,1139532466.5311456
2024-11-04,1356218664.4353836,1562618042.0402384,1550674546.2204533,1577049873.600265,1135622218.960223
2024-11-05,1380953902.4730122,1601469804.776084,1600433266.2768345,1601854519.9288251,1137509211.4413145
2024-11-06,1352356085.0907726,1572000463.6833255,1553896478.349096,1559989010.137172,1121101873.7220747
2024-11-07,1367335668.8503013,1587543637.013474,1554432366.2152162,1556552439.9034278,1099844239.531577
2024-11-08,1354724013.3722692,1573204663.9093041,1541625684.1019673,1554634412.8204026,1106423247.3796508
2024-11-11,1337378132.0888722,1555905298.3902602,1532705723.0111036,1525820997.5618584,1103275640.4268475
2024-11-12,1341580503.0463867,1567048800.5426302,1534449333.859299,1539075710.3396277,1111706203.581379
2024-11-13,1332953604.17981,1560726939.256976,1528259018.3827503,1528550751.429203,1109684579.4912171
2024-11-14,1314091557.3079224,1533147171.1646414,1501252633.3393555,1502348730.8159335,1095395762.0697684
2024-11-15,1312725152.9612117,1530878191.4297373,1499030933.060697,1497103940.2527397,1087302667.5740957
2024-11-18,1288984226.6327999,1519094379.6344543,1487492332.7471392,1494112825.4282048,1083206115.359124
2024-11-19,1312093382.3131568,1522329207.6228971,1490659803.6213274,1518923410.9798915,1092534321.4225876
2024-11-20,1311648011.73669,1520877528.750075,1489238324.3514016,1514703028.4638834,1090199174.7141674
2024-11-21,1301700290.635801,1509212813.5383456,1477816272.8402214,1512953833.2083485,1084213554.2003431
2024-11-22,1309034725.811638,1518941577.8796053,1487342647.5033817,1519847448.1406157,1092511561.5635653
2024-11-25,1329439143.03387,1547503053.750289,1515309952.5518785,1552143157.0063,1110510087.732955
2024-11-26,1316662037.2476876,1535036715.0531278,1503102953.5708303,1528019365.9695668,1100152201.92369
2024-11-28,1366687417.078936,1590898835.6262865,1557802960.162966,1581874044.411872,1093208813.9222133
2024-11-29,1271063683.6136112,1489922808.8923142,1458927563.5385027,1485115212.2464025,1080167859.520516
2024-12-02,1284973688.4482534,1513348654.1527753,1481866074.9491653,1507217725.1123872,1069952612.0459706
2024-12-03,1270587849.5646892,1556135252.4441485,1523762572.6881034,1542791203.2260015,1092580211.8223753
2024-12-04,1296943834.2028472,1572438227.1455865,1539726392.4361076,1552876892.204275,1112431701.888846
2024-12-05,1279597157.7418928,1561459204.1363068,1528975768.8512056,1543490803.9358654,1110389393.757423
2024-12-06,1294269889.6244624,1557352251.8276181,1524954254.5220578,1535518950.5635426,1120937439.3008647
2024-12-09,1321724003.7568536,1630763495.3365335,1596838305.151782,1596418607.0581954,1129279928.4732509
2024-12-10,1362854037.6896038,1634426106.9996734,1599575372.5280628,1602439430.993325,1131641838.4035182
2024-12-11,1350564553.0221572,1614906674.835225,1583940998.6910343,1594749219.6319318,1133382559.8688085
2024-12-12,1307809081.300688,1575991139.6775403,1557942787.3743336,1564095919.49318,1122676307.3574395
2024-12-13,1299564317.366504,1570172182.1869848,1560605121.6515298,1564415364.2967858,1112131820.358731
2024-12-16,1300969467.4148264,1571803209.6884391,1565866688.6209178,1557199881.1947594,1102086938.2132845
2024-12-17,1234058626.8521078,1492575092.6446362,1507646537.551262,1505691162.0714724,1086767329.0008051
2024-12-18,1248105050.1328118,1509557998.5616324,1519782671.6291854,1511208622.8578293,1079197488.8536
2024-12-19,1227490876.2122607,1484635749.4434128,1493281819.499211,1489077799.826984,1059362679.465566
2024-12-20,1216490321.641897,1471322089.8883295,1474827580.2309475,1482758281.3949215,1060368932.1252075
2024-12-23,1224823967.1358588,1481392580.0715442,1494198854.7791567,1506500212.4849982,1077462031.069061
2024-12-24,1228645604.4672265,1464074487.5827286,1478710852.7420297,1505485469.5468667,1072801004.6957964
2024-12-27,1244008430.272669,1500075070.2772856,1508899018.3852222,1518134864.6838813,1068371283.7301853
2024-12-30,1238664033.9014263,1513667554.0562923,1521074986.5361664,1525753278.442775,1074950736.3963509
2025-01-02,1268816631.4514167,1528425965.6952267,1537577223.6210642,1537255311.69667,1087598323.33234
2025-01-03,1252322754.84054,1511107387.4350653,1518059053.292506,1528192378.7741392,1087784183.1582975
2025-01-06,1252596120.7323194,1512561044.662542,1486009875.9286108,1500261968.4451523,1075037179.3788264
2025-01-07,1258817499.9415596,1517646867.5692732,1524095856.416121,1521494451.3536153,1075463834.0650592
2025-01-08,1247222580.0800505,1503667838.0192266,1510044199.9352598,1520659286.0523648,1075018645.2916746
2025-01-09,1238261088.5888743,1492863750.83917,1499186032.4414873,1500837335.3655033,1072625153.2769009
2025-01-10,1243932997.6130013,1499701930.490711,1506044764.9120774,1514402666.8226616,1076311360.8023334
2025-01-13,1254198039.6809754,1512077637.0347261,1518474341.3687177,1523591815.8059347,1065381438.9272175
2025-01-14,1218801956.6775455,1469403632.3840265,1485000180.0211468,1493616779.5905862,1056239092.6897113
2025-01-15,1237503984.0072997,1491951041.8989182,1502961690.8403616,1511677697.0781565,1074898692.6796288
2025-01-16,1234781540.2965972,1488668828.165707,1495999496.7398386,1504668967.8160186,1079143443.4554656
2025-01-17,1245343889.848797,1501402935.3945749,1515294557.064712,1524083958.3326445,1086300640.6863248
2025-01-20,1220758249.3141365,1471762164.562887,1487885432.806474,1496515428.9351373,1088741876.5096016
2025-01-21,1235261953.5095513,1484172557.5728283,1498318777.519794,1504951768.304429,1090424623.350281
2025-01-22,1251388443.9302197,1510779878.825489,1525207564.2109227,1541418946.6897948,1101858746.5322723
2025-01-23,1247890922.7177706,1489207892.6864266,1503419305.0934215,1523231176.7683284,1098141179.3313792
2025-01-24,1233628191.9072697,1468042190.170733,1482045299.5542638,1499437589.1349826,1088031205.4718556
2025-01-30,1208021454.7995627,1433766136.2569127,1447460349.6552556,1477996240.7144895,1073974953.7759867
2025-01-31,1219286107.766626,1457409506.7262244,1471343189.0443478,1505318491.195476,1079398027.6765819
2025-02-03,1216786215.7502851,1457650744.2938201,1471588769.3124914,1504149061.8379323,1067382453.1124665
2025-02-04,1210654237.7150974,1448492997.8994527,1462341047.966983,1509355865.1747832,1073972062.458391
2025-02-05,1194132216.3315172,1428736024.1701436,1442395172.1607423,1500738628.9324691,1066497265.1101
2025-02-06,1170115845.0615487,1399996039.3818736,1413380405.1957085,1464261397.7814884,1043921190.0959771
2025-02-07,1181010381.963138,1413034388.5897756,1426543413.2476933,1477521370.7138424,1023733714.0976199
2025-02-10,1168648065.1952481,1398233798.3858,1411601317.9124146,1450250508.3635745,1009395670.140696
2025-02-11,1184297952.723174,1401882522.5322602,1415284930.9677644,1450750476.006021,991760189.6704344
2025-02-12,1190064957.5110707,1418463449.7678416,1432024376.7709522,1476479607.1832023,1009036701.9407414
2025-02-13,1176595658.5607834,1400874733.4880724,1414267507.1815813,1452792499.5324502,1004146223.5685384
2025-02-14,1163641994.9321358,1404367033.8807273,1417793194.9896467,1451401398.128548,1007925472.2114725
2025-02-17,1178005144.5025547,1425820922.8334017,1439452189.472373,1477372401.7547262,1037141272.7431785
2025-02-18,1175521714.5535252,1433363555.6246524,1447066931.9941826,1508128933.2755322,1043620270.6569816
2025-02-19,1138954032.5417533,1387260884.6872573,1400523505.9886572,1453064380.9877727,1031673272.2153276
2025-02-20,1134860429.7388654,1379974192.8035161,1393167151.1913958,1448216032.2623062,1030636846.0618031
2025-02-21,1129840935.0838485,1363010604.7617292,1376041386.2680864,1432585567.8523927,1032908087.2377242
2025-02-24,1134309600.3277237,1366822874.2904232,1379890102.2126157,1420445940.4748123,1024800313.7450274
2025-02-25,1112098239.0673642,1345532315.2536478,1358395999.181384,1383983408.7857475,1000125586.9745402
2025-02-26,1083566379.8884506,1328149800.2240179,1340847302.205267,1380638635.025728,1003024244.0687215
2025-02-27,1036982666.4871448,1293533591.541451,1305900152.4057748,1360888412.3393764,984693661.1939214
2025-02-28,1008359425.7915072,1235410049.7850828,1247220932.5274925,1302864532.7790215,952072555.7616547
2025-03-03,1044676329.1209526,1284953983.5323792,1297238520.82551,1358485203.1524327,989887802.0500184
2025-03-04,1029841108.7933549,1272394868.225957,1291821766.6841686,1354163912.646443,968744189.563678
2025-03-05,1071589051.1870365,1310286292.2941282,1341283069.4278436,1397917906.6607006,991670410.5522714
2025-03-06,1085657018.795082,1309042820.8904543,1347421250.592112,1407688652.346915,1004795954.5277293
2025-03-07,1076045822.6008914,1305416033.8996162,1335267430.431443,1401888422.3497462,1007552121.5598881
2025-03-10,1053521224.2507201,1292672321.1149762,1325720053.8207846,1382043565.6985095,1001814709.5411999
2025-03-11,1056631709.7532513,1280628904.8313935,1318963022.0985026,1380438063.5163724,993864549.9256413
2025-03-12,1056550718.3345457,1280552198.7719526,1334745803.0715768,1402538249.1137786,1011962048.1204213
2025-03-13,1064718608.1413876,1290445902.5094218,1314295919.0775905,1389825746.8430817,1009285577.6630148
2025-03-14,1055700758.258839,1279514614.6371357,1290724707.419154,1363271374.1531885,989276325.4467087
2025-03-17,1069917134.579149,1296740978.4102855,1299692708.0182,1374125626.7359362,982643717.018592
2025-03-18,1043086424.1592083,1264224669.7497783,1266761643.7696402,1343621858.816206,944904757.0329448
2025-03-19,1041819100.6520239,1262688673.0799737,1272950231.5465956,1342852515.647441,958307200.2704495
2025-03-20,1045601535.0399123,1267272988.4604206,1262484290.862226,1335271378.1079478,968937463.0244962
2025-03-21,1025905703.8852966,1243401537.9695287,1255366626.3454266,1329024433.2599494,950187120.143884
2025-03-24,1011495986.1004499,1225936900.0541317,1229628822.7023404,1304695308.638603,935465346.4465708
2025-03-25,1032117839.9295669,1245341858.1625624,1256012354.7103643,1328802176.1379247,946761798.4291991
2025-03-26,1055812413.1425017,1294480106.2842822,1284858244.9718528,1388220022.4019995,982705843.2787246
2025-03-27,1068697379.7335292,1301038827.2220225,1300549694.687667,1388914802.737605,988515538.2373046
2025-04-08,950852678.4784138,1162115807.5650725,1157160294.0100849,1268418375.0838988,910401700.3912917
2025-04-09,979210944.4004967,1176536537.2126467,1191645082.75724,1278195205.3578143,906126998.5306176
2025-04-10,1031179969.2423594,1250790021.756599,1254861637.5958548,1335988234.9824183,949556219.8172392
2025-04-11,1048085485.5300047,1263484129.0788844,1275420972.8493857,1346710185.799253,950801562.2011379
2025-04-14,1097355860.00433,1316148849.2864132,1335343693.7173178,1393939874.0309494,966939859.1112832
2025-04-15,1104239028.1947308,1323620090.1131217,1328555843.3734658,1404121748.5195074,978048746.1319361
2025-04-16,1093177424.5437005,1307340875.1785016,1336322735.9294288,1370531319.7077003,971728177.5951059
2025-04-17,1090469416.4942179,1304219983.0690114,1325111513.1852174,1373641979.4670107,977530384.7824767
2025-04-21,1108439374.3966084,1330897725.9634707,1360682849.6448472,1378064457.912266,978699144.3182645
2025-04-22,1092927007.1348007,1318880701.7488844,1341973654.9534867,1378668324.9921181,992713064.159079
2025-04-23,1124698466.1059027,1349095173.577558,1381180616.7087815,1409523709.534368,1007305692.3371189
2025-04-24,1130187394.9716625,1355641916.258021,1383194167.0895824,1414716133.1447659,1004132582.4803947
2025-04-25,1128035250.0425038,1356678873.968946,1376736983.6951,1415967695.3892252,1014067965.238949
