tanggal,Trading_Port,Investing_Port,Hybrid_Port,IHSG
2024-09-26,1168114286.1683493,1410886238.2017949,1328783625.0386572,1175859499.7575743
2024-09-27,1164603922.4038148,1400397022.5620928,1328167567.6940153,1168632317.81363
2024-09-30,1141274904.510167,1376607677.037447,1309140367.452414,1142974839.60601
2024-10-01,1157646848.1937335,1391286036.8015716,1324912184.9103656,1160314516.04533
2024-10-02,1157766216.9361327,1377690091.5695157,1350036754.8559742,1148339494.0639026
2024-10-03,1163920590.274404,1387990264.3558044,1349604319.8409398,1145388793.2529993
2024-10-04,1150920253.9859374,1370291255.4330904,1347528801.4147768,1138140778.9950967
2024-10-07,1152817331.4039795,1366048915.3008175,1355942466.6252692,1139362101.2020469
2024-10-08,1154491825.082011,1386789567.1396427,1346974461.4970007,1147410269.0704637
2024-10-09,1143815052.7025666,1371578732.3889184,1335593775.6694767,1138929441.471577
2024-10-10,1134520274.1627202,1364340355.370821,1329128367.4436147,1135709848.1242764
2024-10-11,1135208035.6629894,1367690154.5543802,1336208503.4877758,1141862349.5588148
2024-10-14,1131764285.4055378,1371662569.862659,1346978661.2175264,1147791774.7203948
2024-10-15,1142170137.7455232,1377849632.4768367,1331874906.0062065,1158009468.6944442
2024-10-16,1142339921.3603063,1380159285.6374533,1335021375.0727477,1161348050.881259
2024-10-17,1163500125.4890807,1392106560.4432535,1343485612.899327,1174420587.3674629
2024-10-18,1163365404.0088148,1395292639.4116423,1344030303.580919,1178219556.2791264
2024-10-21,1182404990.265054,1402243780.3987162,1365581175.2297797,1180122932.89326
2024-10-22,1196931400.3122437,1413693024.1757617,1381663258.4683313,1182610948.7525077
2024-10-23,1187051171.6555483,1407767585.1944528,1370221712.965339,1182395656.7961533
2024-10-24,1178899036.0564852,1395632172.0928423,1360605997.9549127,1171613192.1184165
2024-10-25,1160670488.1425848,1392744154.3589501,1339253680.3848171,1168289807.8830664
2024-10-28,1153871024.828845,1376655884.9746904,1331570996.0352287,1159175485.1853335
2024-10-29,1128634275.615509,1353013667.2174292,1317623416.4371598,1154919539.820857
2024-10-30,1125965253.1299558,1350227714.5991259,1334583640.0524938,1149339741.679307
2024-10-31,1134696611.7537317,1365408255.9422114,1343338625.804934,1149972717.8237128
2024-11-01,1116903281.1118343,1353826942.2513263,1319348005.5829706,1139532466.5311456
2024-11-04,1120750067.7261143,1361948836.772457,1299794433.7101235,1135622218.960223
2024-11-05,1147833214.9830232,1375281063.9277806,1330071509.6281626,1137509211.4413145
2024-11-06,1122563766.1940584,1338298293.4550364,1300646979.0879974,1121101873.7220747
2024-11-07,1130717102.7562861,1322824867.0758443,1309884599.8159962,1099844239.531577
2024-11-08,1116930490.2194495,1313759178.927324,1293924609.179181,1106423247.3796508
2024-11-11,1104824458.4944787,1299566491.132248,1279853658.2538812,1103275640.4268475
2024-11-12,1107506845.83435,1312961825.4106102,1295766345.715456,1111706203.581379
2024-11-13,1099230799.9677653,1310683553.888842,1283591873.9673526,1109684579.4912171
2024-11-14,1081238627.145913,1296186229.8544533,1268687677.3504164,1095395762.0697684
2024-11-15,1077810380.980748,1296447611.7989235,1254329052.2339764,1087302667.5740957
2024-11-18,1055874108.0008934,1283048710.867062,1242411035.911099,1083206115.359124
2024-11-19,1071337652.5270357,1290717450.4547153,1262801934.7887757,1092534321.4225876
2024-11-20,1069514779.4380782,1289272357.4075756,1256752565.9020555,1090199174.7141674
2024-11-21,1062350436.3413956,1274243966.3518324,1247481886.711203,1084213554.2003431
2024-11-22,1079825430.567906,1293491153.2958016,1247915030.8739936,1092511561.5635653
2024-11-25,1096486837.5885987,1337391726.2994478,1287606033.6410704,1110510087.732955
2024-11-26,1086367931.7705042,1322167389.6306806,1266692069.859382,1100152201.92369
2024-11-28,1127643372.2312899,1328297340.4089425,1260587209.940226,1093208813.9222133
2024-11-29,1048745186.3384442,1298112155.3866467,1239082474.001241,1080167859.520516
2024-12-02,1060222192.1762464,1272907667.4855487,1233834009.5763826,1069952612.0459706
2024-12-03,1042231665.008093,1297715094.620637,1226671787.9107492,1092580211.8223753
2024-12-04,1063393392.1779857,1321458276.2248414,1251581762.6630964,1112431701.888846
2024-12-05,1054808754.4808586,1306822135.0547936,1241466474.2007892,1110389393.757423
2024-12-06,1058658206.9923966,1311708923.8115602,1246003294.7059846,1120937439.3008647
2024-12-09,1077421182.6896558,1336406937.7573383,1268086638.4236655,1129279928.4732509
2024-12-10,1070821609.9329463,1343255501.5137424,1275847309.0523622,1131641838.4035182
2024-12-11,1070486001.2475388,1336213864.5677378,1270320391.3169713,1133382559.8688085
2024-12-12,1052587683.2546362,1312733320.9618778,1248076442.6037052,1122676307.3574395
2024-12-13,1042713229.4449697,1301747251.3633137,1236433351.1351604,1112131820.358731
2024-12-16,1038084880.0458436,1294335966.6714911,1232030805.1230545,1102086938.2132845
2024-12-17,994693021.2979798,1248859681.2434464,1188067814.9910553,1086767329.0008051
2024-12-18,1001034900.1693505,1243737246.5117977,1188197775.4608605,1079197488.8536
2024-12-19,979538338.4689311,1215671930.1638677,1164074946.0056071,1059362679.465566
2024-12-20,973839094.3316332,1207451044.6012893,1154535312.8201065,1060368932.1252075
2024-12-23,980022759.2994574,1221915204.0243862,1170955220.609972,1077462031.069061
2024-12-24,984590919.925233,1212767404.7345407,1164688465.6605809,1072801004.6957964
2024-12-27,992865447.8524911,1221202547.6350148,1172791445.8302293,1068371283.7301853
2024-12-30,997860046.9102424,1240797235.785977,1194190175.6067057,1074950736.3963509
2025-01-02,1007402589.3045399,1245009709.226031,1199970771.1370523,1087598323.33234
2025-01-03,1003282624.9414883,1242528971.257689,1178611152.4134536,1087784183.1582975
2025-01-06,987784987.1701369,1220146009.3436348,1161338144.1420844,1075037179.3788264
2025-01-07,991682495.3914168,1219226158.9302557,1175389101.9983113,1075463834.0650592
2025-01-08,984467878.803726,1214471045.424645,1159616137.9909918,1075018645.2916746
2025-01-09,981091907.1826413,1217432923.443426,1149490651.1936853,1072625153.2769009
2025-01-10,986149256.0357349,1215163506.826869,1154919582.1637444,1076311360.8023334
2025-01-13,971001390.0922158,1191942171.3521655,1147126748.5773425,1065381438.9272175
2025-01-14,965043052.3412932,1183787550.4816658,1149868155.1001062,1056239092.6897113
2025-01-15,982801963.472734,1230914016.3119383,1170785594.3037214,1074898692.6796288
2025-01-16,985049483.4819976,1244673775.3547745,1168272146.7009993,1079143443.4554656
2025-01-17,987537557.1990792,1247427486.725805,1177337363.7050753,1086300640.6863248
2025-01-20,970271162.9919871,1253882674.985025,1160296206.504623,1088741876.5096016
2025-01-21,981235317.3173184,1263025029.9952335,1151599317.6304533,1090424623.350281
2025-01-22,1001075628.2303483,1276647458.103644,1173545347.4793532,1101858746.5322723
2025-01-23,982056239.7642965,1261410636.5448098,1160058983.1753168,1098141179.3313792
2025-01-24,971647105.0459801,1252181054.9287243,1145805777.149285,1088031205.4718556
2025-01-30,964627903.6071044,1240621784.5337605,1135729914.854284,1073974953.7759867
2025-01-31,982448447.808971,1250394454.098755,1153122863.164114,1079398027.6765819
2025-02-03,981434756.750976,1238514558.8348093,1149433218.2020984,1067382453.1124665
2025-02-04,965569718.212821,1233115702.706967,1132410506.791553,1073972062.458391
2025-02-05,958150753.6405083,1217549996.593268,1123709656.428547,1066497265.1101
2025-02-06,926481492.8343096,1165150146.9880629,1086567880.1796556,1043921190.0959771
2025-02-07,943895589.0514572,1177012059.9387965,1106991147.0518565,1023733714.0976199
2025-02-10,925025318.6538259,1148890728.1721058,1084860005.8851204,1009395670.140696
2025-02-11,924951306.2634536,1144780705.28,1083937416.4004042,991760189.6704344
2025-02-12,933222156.3929596,1167256576.7875412,1092052305.4959385,1009036701.9407414
2025-02-13,937805380.1530908,1170108352.4124832,1098591919.8386672,1004146223.5685384
2025-02-14,946650191.9200945,1188981881.4958863,1116212861.5820951,1007925472.2114725
2025-02-17,961890752.9370477,1212595292.518416,1127808007.4945838,1037141272.7431785
2025-02-18,975704910.0034966,1223572174.9996018,1129742438.8369238,1043620270.6569816
2025-02-19,932568222.6357856,1196826739.3116806,1118711369.6334012,1031673272.2153276
2025-02-20,928393077.5661631,1190094632.0719626,1113395528.2383401,1030636846.0618031
2025-02-21,915051369.9152399,1177463310.8357956,1108473077.957499,1032908087.2377242
2025-02-24,909636316.3962616,1169949073.1666276,1113897108.3941836,1024800313.7450274
2025-02-25,888247180.7061063,1140854423.4164028,1074603679.4288256,1000125586.9745402
2025-02-26,889637187.3066648,1148332537.5658216,1059154111.4139905,1003024244.0687215
2025-02-27,856869247.0299733,1138644902.4120145,1048719403.9744226,984693661.1939214
2025-02-28,818778853.9257896,1103222368.387741,1032026588.0755317,952072555.7616547
2025-03-03,869278332.9225156,1135419643.418533,1053097401.0594908,989887802.0500184
2025-03-04,863291507.3538377,1131507590.5310497,1060991887.0019779,968744189.563678
2025-03-05,892889713.3867347,1170725122.8024802,1097372779.3755684,991670410.5522714
2025-03-06,906509223.9577533,1188544033.663528,1114121717.8255312,1004795954.5277293
2025-03-07,901621089.951224,1177836266.8513296,1108103134.2091103,1007552121.5598881
2025-03-10,885907408.9543978,1151338107.8379123,1088793360.1751175,1001814709.5411999
2025-03-11,883996264.1490853,1149539960.9864569,1080887862.170528,993864549.9256413
2025-03-12,884281235.44983,1166197452.300798,1095458790.9968047,1011962048.1204213
2025-03-13,890146742.9358636,1159335496.4720685,1082901997.3639255,1009285577.6630148
2025-03-14,885693005.8936622,1142352952.713897,1066214401.8385756,989276325.4467087
2025-03-17,892843899.7004563,1137794134.590333,1069812185.3671999,982643717.018592
2025-03-18,866076923.4549665,1114719887.3537166,1032975738.3988327,944904757.0329448
2025-03-19,861151503.0809151,1119903054.6465554,1032718892.5953686,958307200.2704495
2025-03-20,870477492.307411,1122241767.6558187,1025716007.6186005,968937463.0244962
2025-03-21,860527620.0511193,1104810513.7587473,992071761.0118306,950187120.143884
2025-03-24,846207273.7704879,1093126371.7824984,972244421.1271842,935465346.4465708
2025-03-25,868175239.3611819,1111428906.0687506,997257300.4594638,946761798.4291991
2025-03-26,893018044.535615,1170888179.8701456,1058432449.212817,982705843.2787246
2025-03-27,904895621.8397046,1179842251.071456,1069740545.4442207,988515538.2373046
2025-04-08,815677469.0978147,1070997108.9222465,982007108.0976437,910401700.3912917
2025-04-09,834615535.0205429,1094061564.045332,1007889075.3594604,906126998.5306176
2025-04-10,867970800.7974458,1147436311.783919,1059878679.3708134,949556219.8172392
2025-04-11,876743806.9139225,1163497958.6233468,1073923602.7402864,950801562.2011379
2025-04-14,905631962.3054798,1205696091.224124,1115706641.943068,966939859.1112832
2025-04-15,910608787.1920234,1215943966.3699265,1115600348.7999673,978048746.1319361
2025-04-16,887726429.325175,1188014191.6174989,1099751429.3728576,971728177.5951059
2025-04-17,889092876.3089275,1182043663.8304963,1088914285.3154812,977530384.7824767
2025-04-21,893319166.6407189,1188799021.0838146,1100870429.546804,978699144.3182645
2025-04-22,897466865.8287542,1194129763.5915356,1100732015.4563038,992713064.159079
2025-04-23,918032533.1424568,1222143709.5502884,1133000824.6738944,1007305692.3371189
2025-04-24,922484829.4062216,1228775168.1974378,1124923985.6978295,1004132582.4803947
2025-04-25,923191068.8162984,1229079703.0479035,1122778935.7593045,1014067965.238949
2025-04-28,921467170.3708758,1226578677.6548362,1125369368.5151482,1020756250.0648694
2025-04-29,923038051.8107038,1219628676.572411,1118877700.6847248,1024720468.8975778
2025-04-30,937914363.6670926,1214635216.0692775,1137091996.3323655,1027410876.9885223
2025-05-02,939634587.755085,1212505137.2670472,1127931206.901946,1034840747.7095577
2025-05-05,950701161.547724,1213102939.2119303,1125096309.0820282,1037303779.6193248
2025-05-06,934171585.4111693,1209197477.9109306,1120651132.4747038,1047361783.8984748
2025-05-07,937378935.833258,1216941356.6665993,1132323317.7345123,1051617358.5812083
2025-05-08,933290697.7949827,1195984632.4362752,1118334637.4740138,1036665762.2032138
2025-05-09,931130239.9081545,1191978717.4198496,1119731797.2953932,1037432999.2749466
2025-05-14,956949518.6813961,1238929483.188716,1152957038.0304694,1059763831.247878
2025-05-15,973521361.1336018,1257451118.8118193,1175942748.4956083,1068916408.3014919
2025-05-16,990471751.1740437,1274656984.2711632,1198642792.5120738,1078992650.122399
2025-05-19,984758574.8927397,1287400162.9625452,1197222604.1848853,1084240688.1039333
2025-05-20,968416533.0026746,1270413120.5140276,1173377756.417224,1077182240.4894185
2025-05-21,973077301.5737517,1286801635.1087723,1188772607.3423996,1084448714.6981244
2025-05-22,968924664.2676902,1290578341.120397,1182706109.8226883,1088171619.7161171
2025-05-23,969069443.8614668,1294146937.0421584,1188608588.959791,1095335340.9456537
2025-05-26,969260057.5967503,1299417409.3178465,1187437180.1002738,1091416567.6946414
2025-05-27,989240514.7104514,1299312148.4355047,1186723717.8858624,1093028069.5043097
2025-05-28,980797693.3712494,1305831512.7525957,1193451386.4382336,1089513487.6259022
2025-06-02,956714926.9630373,1277703845.2633908,1161602807.6579845,1072698177.5802786
2025-06-03,945173407.5981488,1273790021.7021143,1153413381.073055,1069624039.7489448
2025-06-04,927112530.2558651,1261842358.272235,1131374624.9465458,1073300683.6854069
2025-06-05,934669403.588057,1270151502.5905883,1140605450.452835,1080040122.5918663
2025-06-10,947240033.3392968,1289669648.3828688,1155950146.9497,1097853011.3443441
2025-06-11,962678568.089007,1298985632.265814,1174784794.1078553,1096594472.6903934
2025-06-12,958492363.4185758,1290004452.0607252,1169678295.166842,1093848462.3379936
2025-06-13,955418310.5798032,1292145953.9892094,1165928443.2600088,1088032539.9261305
2025-06-16,952855243.3893893,1293584536.8899062,1162787152.6026652,1080672653.9181802
2025-06-17,956030561.3282316,1289612477.1084313,1163009085.5387585,1086481904.0586686
2025-06-18,951895704.5746629,1281774681.4679508,1152574278.3242462,1079184440.8562453
2025-06-19,935413132.6957979,1258029342.7049859,1125052061.670937,1058057138.3665984
2025-06-20,918786777.5763677,1242511073.605818,1108408969.2176924,1048719368.7141645
2025-06-23,900843395.5991765,1223091345.0844302,1094869364.8490932,1030499916.2259262
2025-06-24,900807626.3623116,1221337452.4321346,1107296157.1558993,1042954748.6555374
2025-06-25,892227122.5950978,1208097450.6114836,1099810446.0896757,1037332766.93163
2025-06-26,892806544.7332721,1208716655.5695076,1113804239.527571,1047240793.3775483
2025-06-30,912918397.9900372,1231711057.2051463,1133208924.0528827,1051838136.6273596
2025-07-01,890086663.8730824,1218221080.8637729,1120617400.6807992,1049967676.5520074
2025-07-02,888758288.2161381,1214183501.8780818,1121227416.5090525,1044787992.2838889
2025-07-03,891953904.0856638,1215917568.6363938,1128421520.1104865,1044302992.2913026
2025-07-04,893882763.559417,1222544835.0050585,1136990170.6532075,1042350611.5507398
2025-07-07,893967690.0265346,1221656109.5573602,1138859593.967992,1047777095.7233707
2025-07-08,886648380.7683098,1217987195.7782264,1140506949.1429536,1048302425.8895992
2025-07-09,893204975.4044098,1225401929.0930393,1152158056.7186584,1054304282.2637683
2025-07-10,898740802.8256828,1242442899.951936,1172835431.972757,1063634193.4632499
2025-07-11,907307112.8768613,1258116294.5300138,1189199922.1919692,1070021262.3047806
2025-07-14,889952528.4660056,1234907331.6404896,1182698874.9098308,1077569232.2291467
2025-07-15,890208672.1391039,1234029451.3798475,1183637280.0578098,1084147053.8956428
2025-07-16,888243657.8840262,1241520343.1989818,1190129234.5182574,1091973035.1272848
2025-07-17,895040494.2477809,1245069572.1474571,1191480822.0694482,1106397447.9303358
2025-07-18,902132575.0222932,1252097043.9122293,1188745246.6573832,1110177141.3913615
2025-07-21,904673330.0221215,1251390213.0543447,1200879426.4858475,1123276663.5084584
2025-07-22,899415063.6104474,1242729870.3104544,1200794773.0495358,1115160364.3356717
2025-07-23,908979488.3131243,1272743894.4318159,1235290880.9025605,1134062464.3218822
2025-07-24,924110665.6958604,1296298612.4713225,1247715901.2140188,1143426181.6963286
2025-07-25,914720441.6751649,1272898439.6662045,1237043439.4506137,1145339418.444827
2025-07-28,918906320.2585245,1290580458.372579,1243421661.0738294,1156159692.6603534
2025-07-29,926179244.9247228,1290228013.832492,1240358379.6993642,1156636315.245547
2025-07-30,921778355.9970441,1287755811.1455173,1238878766.2841287,1146308899.4755595
2025-07-31,931679799.7591344,1271822370.2493484,1228690348.379856,1136356168.8114314
2025-08-01,943020540.2651193,1264380611.3791344,1222701323.043908,1144468687.030439
2025-08-04,949301935.671215,1278153770.0506861,1216280896.654959,1133366324.0084636
2025-08-05,955321566.3397703,1295512536.4912982,1228129639.4531493,1141039880.9073696
2025-08-06,937073215.7141142,1285959224.547876,1207699787.422439,1139303681.7593446
2025-08-07,940669355.433635,1289624033.5946581,1208488024.5273137,1137243803.3133018
2025-08-08,933328674.553962,1283658251.3132918,1199447786.730654,1143803165.0289948
2025-08-11,940082104.4669361,1292622979.153176,1211770709.586108,1154817009.2507336
2025-08-12,943134673.0821378,1318608563.29703,1226776456.0037818,1183022998.578065
2025-08-13,945712024.9997923,1324111902.0611656,1235819476.3185494,1198390499.8717442
2025-08-14,945785579.0382881,1319222353.2351503,1247449356.6773996,1204211685.9643583
2025-08-15,936186037.9616988,1311582124.1498928,1236585468.1760182,1199220085.6126554
2025-08-19,947209218.8601694,1329329465.8237178,1248343019.5391903,1193841345.2485273
2025-08-20,957319803.3798307,1355629706.8199368,1264736056.5986004,1206120845.2136834
2025-08-21,967672437.259996,1381926262.67658,1286720535.4189239,1198057034.5757103
2025-08-22,967506346.7170194,1378011183.3008413,1275410439.0832682,1193219118.8746696
2025-08-25,957901289.4887134,1381560082.0901859,1264262814.9453907,1203552169.0071514
2025-08-26,949918080.7787216,1369236884.8349586,1252509001.1655498,1200340878.9308946
2025-08-27,939578846.4971548,1349676219.939972,1243868327.7936094,1204959425.1764076
2025-08-28,937804177.8258364,1356793536.887217,1240703182.5298245,1207375380.5048094
2025-08-29,920682249.1821952,1342072834.3921504,1211885256.0501332,1188913502.1566265
2025-09-01,910420942.8264006,1322242188.59498,1205309639.389597,1174576496.1085832
2025-09-02,924177221.9817754,1342072812.479511,1207407770.7157812,1184524333.7737033
2025-09-03,932018246.1688154,1358316344.4865408,1217639272.943179,1197320341.6796036
2025-09-04,927552956.6036919,1358072342.0439353,1211815450.1143851,1194509239.613127
2025-09-08,921951680.8515203,1336686030.0110867,1204509592.8598874,1179250348.0701568
2025-09-09,920949874.0704952,1333295552.5081658,1202539370.690588,1158260568.5071757
2025-09-10,908924936.7825015,1325694939.4293928,1199836995.2801301,1168949769.658365
2025-09-11,921899621.8700283,1361925555.419375,1217630073.7119086,1176374006.0169063
2025-09-12,941958477.1957537,1383004350.8577144,1229717119.5481966,1192491693.0221386
2025-09-15,932244343.6358157,1368520345.5350575,1228055189.0171537,1205102508.3292189
2025-09-16,932935394.4033651,1364934451.985458,1228374523.9536753,1208226836.4685597
2025-09-17,933154065.8756403,1379657877.7560759,1246299803.9035068,1218472924.6641254
2025-09-18,915308034.5084176,1355708753.590119,1227839549.9835668,1215930344.452303
2025-09-19,921470756.2181726,1357288896.6341472,1247039441.797667,1222411269.91117
2025-09-22,925172442.1876626,1351533561.142272,1240750629.4010136,1220729116.1612792
2025-09-23,925980464.280911,1365192286.6411865,1264006479.6117444,1233659384.9945066
2025-09-24,925867670.4234151,1356716313.105965,1259639346.808661,1233865409.9072852
2025-09-25,912368820.0283145,1348271318.9025176,1243638600.0550978,1220824158.9601934
2025-09-26,909704486.3113976,1351785390.1363487,1236526704.284597,1229731789.5180101
2025-09-29,904488490.9467788,1348958204.0993156,1235035975.3244019,1233362394.7819874
2025-09-30,897812499.5055528,1342214522.4738417,1212680028.3431,1223921056.6505497
2025-10-01,883331970.3689584,1322072740.1244385,1189088007.866261,1221303450.453937
2025-10-02,886417414.0787443,1317714074.616984,1207278703.4632316,1225442260.3876145
2025-10-03,893305151.025512,1319164276.4863827,1234645321.5317917,1232611690.1159937
2025-10-06,890401751.9657018,1317172180.1302035,1231674326.477711,1235890221.860437
2025-10-07,882719950.1207907,1305317422.852642,1231224455.204319,1240352043.8649948
2025-10-08,874303035.7667224,1307736665.2195206,1221560233.8740788,1239858295.783273
2025-10-09,902100949.6593919,1347794231.2401297,1229391363.802207,1252750236.1242704
2025-10-10,884482907.0384796,1326864361.4446957,1208676280.0904348,1253801044.7294247
2025-10-13,878495846.6306053,1314966237.0920367,1212570912.987903,1249146319.9457917
2025-10-14,864795041.6714458,1299054590.3267565,1196515425.1418378,1224750049.3006718
2025-10-15,850620638.9202905,1289516024.2652664,1184702516.9203293,1222419869.7276084
2025-10-16,857595488.621886,1297936584.528374,1200944846.8142297,1233591920.9172742
2025-10-17,857861679.4022053,1295500733.4757822,1205060454.4974322,1201843845.1262023
2025-10-20,887350985.9823589,1349072781.6190307,1230307449.2649565,1228159579.9731035
2025-10-21,894160973.9708898,1362272128.5338333,1258661068.0548844,1250798522.610845
2025-10-22,888516930.8016101,1361624692.4090714,1245324555.8823774,1237812280.8344195
2025-10-23,908248013.9730959,1408045429.028519,1264826503.5838182,1256305074.0399714
2025-10-24,928667628.0901155,1426854126.0147448,1261777588.150126,1255905775.6663747
2025-10-27,940776366.3170358,1427092191.3387585,1265659033.148814,1232437099.0150247
2025-10-28,917391028.4340158,1414646259.779556,1243599249.581245,1228713897.4516373
2025-10-29,939344355.0877013,1438863034.1847265,1258414564.8653219,1239887950.3227155
2025-10-30,930785631.4976276,1444261757.542529,1257778060.356621,1242596595.9554174
2025-10-31,922426149.700157,1418130429.6717162,1239094875.3359554,1239531280.349568
2025-11-03,933569643.0366533,1439474099.040284,1251738354.0109928,1256416278.5628817
2025-11-04,926727593.2848955,1433292678.5950255,1247693865.0413911,1251379603.311226
2025-11-05,915885808.281971,1426224484.424341,1233090481.8262627,1263012189.4984381
2025-11-06,918971453.4781048,1434411686.0417345,1237245267.3533611,1265825812.2007673
2025-11-07,927657030.0729717,1449915255.1051123,1248929019.9886508,1274561001.6117244
2025-11-10,925750258.6615177,1442630939.5259693,1246369035.4007697,1274052426.260281
2025-11-11,925600309.0141728,1449095503.0433211,1250802439.5460002,1270298309.8395245
2025-11-12,928749360.2250229,1459181738.1558464,1258293450.569301,1273646455.6153095
2025-11-13,922660835.7469172,1444119249.0281742,1250634578.7835517,1271131009.3070774
2025-11-14,920563158.2163656,1442597792.8464994,1248583327.525736,1270893624.718838
2025-11-17,924463495.8184396,1452105738.9490025,1252273718.2435772,1277945622.471024
2025-11-18,915896688.8116957,1442208480.5122013,1232187376.539473,1269601576.4353168
2025-11-19,924390124.5503137,1448452663.1441126,1237223903.3205745,1276381048.9700239
2025-11-20,924094508.0040784,1451844585.2069538,1239967837.0976932,1278406454.0139644
2025-11-21,916916510.5259514,1443306720.480344,1233810394.0127022,1277561447.912543
2025-11-24,924243755.0726509,1459988520.4342299,1261830888.5925088,1301232294.386544
2025-11-25,908831683.8693806,1457054452.2341275,1255763064.5319855,1293888347.6935441
2025-11-26,907824906.5825464,1471075478.0874228,1274479747.093439,1306072063.4963
2025-11-27,897705488.2358673,1459501067.0085855,1274760420.606912,1297529332.0463264
2025-11-28,897706308.8436034,1457615829.190805,1278927594.2678308,1291887407.6446438
2025-12-01,907278291.4170473,1464905462.9759753,1282783378.8949323,1297973112.2290874
2025-12-02,902283188.9081628,1472892323.6658914,1263537883.8988135,1308336335.855452
2025-12-03,904118694.1622372,1480943485.9659712,1266099401.9227529,1307538332.1990473
2025-12-04,907740966.4706905,1510470161.7409937,1271164438.13908,1311851733.2336943
2025-12-05,909179921.9341342,1504760058.7608583,1273186850.2370858,1310722784.9171083
2025-12-08,905672182.0851363,1494988363.3863063,1268264030.036502,1322555687.5182562
2025-12-09,890457276.1754874,1484119078.6779382,1253656504.4187098,1314430195.4382422
2025-12-10,898112282.1533535,1502465424.472502,1270781710.0487413,1321072070.9099348
2025-12-11,882019972.0964425,1477024115.7160676,1244479657.8084686,1308858404.0223417
2025-12-12,883673756.8031142,1471650769.6883304,1244556144.9975133,1314934322.6087692
2025-12-15,894508027.4783843,1488338912.8716016,1258268212.192905,1313288940.4877877
2025-12-16,899673057.3229809,1482509139.4244251,1258630976.470008,1318877338.445776
2025-12-17,900534896.2388617,1489416376.4100907,1264167381.6370368,1317492026.6357074
2025-12-18,921256744.8040605,1499042883.536741,1268536964.851936,1308511297.6381643
2025-12-19,923142962.1002946,1510867600.5408597,1262196781.4835858,1307198787.7224276
2025-12-22,918931959.401911,1516826454.7049732,1271596414.2825418,1312709194.2416816
2025-12-23,912854846.8264071,1501933417.9386532,1261458473.2479308,1303438147.3029938
2025-12-24,910874719.494575,1506201398.436515,1260904034.8443315,1296321650.92752
2025-12-29,920249687.9800966,1510305354.6420097,1264240005.2778363,1312468102.836012
2025-12-30,923118378.6078088,1516384635.8963046,1268928004.687253,1312875407.9352584
